"zone.x","state.x","lga.x","sector.x","ea.x","hhid","indiv","s1q4a","s1q2","s1q3","s1q3_os","s1q4","s1q5a","s1q5b","s1q6_day","s1q6_month","s1q6_year","s1q8a","s1q8b","s1q8c","s1q7","s1q11","s1q12_1","s1q12_2","s1q12_3","s1q12_4","s1q13a_1","s1q13a_2","s1q13a_3","s1q13a_4","s1q13b","s1q13c","s1q13","s1q15","s1q16","s1q16_os","s1q17","s1q17_os","s1q18","s1q19","s1q20","s1q21","s1q22","s1q22_oth","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27_os","s1q28","s1q28_os","s1q29","s1q30","s1q31d","s1q31","s1q31b","s1q32","s1q33","zone.y","state.y","lga.y","sector.y","ea.y","s2aq2","s2aq3","s2aq4","s2aq5","s2aq6","s2aq7","s2aq7b","s2aq8","s2aq9","s2aq10","s2aq10b","s2aq13a","s2aq13b","s2aq13c","s2aq13","s2aq14","s2aq14b","s2aq15","s2aq16","s2aq17","s2aq17b","s2aq18","s2aq19","s2aq20","s2aq21","s2aq22","s2aq22b","s2aq23","s2aq23bt","s2aq23aa","s2aq23ab","s2aq23ac","s2aq23ad","s2aq23ae","s2aq23bg","s2aq23bh","s2aq23bi","s2aq23bj","s2aq23bf","s2aq23bk","s2aq23bl","s2aq23bm","s2aq23bn","s2aq23bo","s2aq23bp","s2aq23bq","s2aq23br","s2aq23bs","s2aq24","s2aq25","s2aq26","s2aq26b","s2aq27","niveau_educ","groupe_age","niveau_educ_num"
4,1,111,1,1146,10035,2,1,2,2,"",57,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1983,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,1,NA,2,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","46-60",4
4,1,111,1,1146,10035,3,1,1,3,"",33,NA,NA,NA,NA,1985,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,2,1,1,NA,"",4,26,6,"",1,322,1,1,NA,"",322,1,3,"",2,2,NA,NA,NA,"",1,NA,0,0,3000,10000,4000,64500,5000,0,0,0,0,0,2000,0,20000,0,0,0,0,4,NA,NA,"",NA,"Senior Secondary","31-45",4
4,1,111,1,1146,10035,5,1,1,3,"",27,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,2,1,1,NA,"",4,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,111,1,1146,10035,6,1,1,3,"",25,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,2,1,1,NA,"",4,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,111,1,1146,10036,1,1,1,1,"",66,NA,NA,NA,NA,1953,12,1,1,1,1,2,NA,NA,NA,1978,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,2,1,1,NA,"",6,16,2,"",2,NA,NA,2,11,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","60+",2
4,1,111,1,1146,10036,2,1,2,2,"",55,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1978,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,11,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,1,"",1,"Primaire","46-60",2
4,1,111,1,1146,10036,3,1,2,3,"",34,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,2,1,1,NA,"",3,43,9,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","31-45",5
4,1,111,1,1146,10036,4,1,2,3,"",21,NA,NA,NA,NA,1998,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,2,1,1,NA,"",3,422,9,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","18-30",5
4,1,111,1,1146,10036,7,1,1,3,"",27,NA,NA,NA,NA,1991,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,2,1,1,NA,"",3,422,9,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","18-30",5
4,1,111,1,1146,10037,3,1,1,3,"",30,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,111,1,1146,10038,1,1,1,1,"",59,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2000,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,1,NA,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","46-60",4
4,1,111,1,1146,10038,2,1,2,2,"",43,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2000,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
4,1,111,1,1146,10040,1,1,1,1,"",37,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,111,1,1146,1,1,NA,1,1,NA,"",6,43,9,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","31-45",5
4,1,102,1,1690,10051,2,1,1,1,"",36,NA,NA,NA,NA,NA,12,1,1,1,1,3,NA,NA,NA,2011,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,3,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
4,1,102,1,1690,10051,3,1,2,2,"",33,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2011,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",5,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
4,1,102,1,1690,10053,1,1,1,1,"",87,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1970,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",9,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","60+",2
4,1,102,1,1690,10053,2,1,2,2,"",65,NA,NA,NA,NA,1954,12,1,1,1,1,1,NA,NA,NA,1970,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,1,1,1,NA,"",7,13,1,"",2,NA,NA,2,11,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","60+",1
4,1,102,1,1690,10054,1,1,1,1,"",62,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1983,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,2,1,1,NA,"",6,411,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","60+",4
4,1,102,1,1690,10054,2,1,2,2,"",56,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1983,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",6,34,8,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","46-60",5
4,1,102,1,0,10055,1,1,1,1,"",64,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1985,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,0,1,2,2,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","60+",4
4,1,102,1,0,10055,2,1,2,2,"",54,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1985,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,0,1,1,NA,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","46-60",4
4,1,102,1,0,10055,3,1,1,3,"",28,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,0,1,2,2,1,1,NA,"",5,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,102,1,0,10055,5,1,2,3,"",25,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,0,1,2,2,1,1,NA,"",5,421,6,"",1,421,1,1,NA,"",421,1,8,"",2,2,NA,NA,NA,"",1,NA,0,0,3000,10000,3000,50000,5000,0,0,0,0,0,5000,0,15000,0,0,0,0,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,102,1,1690,10057,1,1,1,1,"",66,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1992,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",7,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","60+",2
4,1,102,1,1690,10057,2,1,2,2,"",48,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1992,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","46-60",4
4,1,102,1,1690,10057,4,1,1,3,"",20,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,1,1,1,NA,"",6,25,5,"",2,NA,NA,2,4,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,1,"",1,"Junior Secondary","18-30",3
4,1,102,1,1690,10057,5,1,2,3,"",18,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,102,1,1690,10058,1,1,1,1,"",74,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1969,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",9,16,2,"",2,NA,NA,2,11,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","60+",2
4,1,102,1,1690,10058,2,1,2,2,"",69,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1969,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",7,16,2,"",2,NA,NA,2,11,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","60+",2
4,1,102,1,1690,10058,4,1,2,3,"",32,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",6,423,9,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","31-45",5
4,1,102,1,1690,10058,6,1,2,3,"",27,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",6,411,8,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","18-30",5
4,1,102,1,1690,10059,1,1,1,1,"",23,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,102,1,1690,10059,2,1,2,7,"",27,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,102,1,1690,10059,3,1,1,7,"",21,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,102,1,1690,10060,1,1,1,1,"",52,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1992,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,2,1,1,NA,"",8,16,2,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","46-60",2
4,1,102,1,1690,10060,2,1,2,2,"",43,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1992,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,1,NA,1,1,NA,"",6,24,5,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Junior Secondary","31-45",3
4,1,102,1,1690,10060,3,1,1,3,"",26,NA,NA,NA,NA,1993,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,2,1,1,NA,"",4,26,6,"",2,NA,NA,2,15,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,1,102,1,1690,10060,4,1,1,3,"",24,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,102,1,1690,1,2,2,1,1,NA,"",3,26,8,"",1,411,2,1,NA,"",411,2,3,"",2,2,NA,NA,NA,"",1,NA,0,0,2400,0,2400,52000,0,0,3000,0,0,0,0,0,6500,0,55000,0,0,4,NA,NA,"",NA,"Tertiaire","18-30",5
4,1,107,2,1044,10061,1,1,1,1,"",43,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2002,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,107,2,1044,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
4,1,107,2,1044,10061,2,1,2,2,"",38,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2002,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,107,2,1044,1,1,NA,1,1,NA,"",6,22,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
4,1,107,2,1044,10062,1,1,2,1,"",68,NA,NA,NA,NA,NA,12,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,1,107,2,1044,1,1,NA,1,1,NA,"",6,14,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","60+",1
