"identifiant_menage","nb_parcelles","nb_parcelles_valides","superficie_totale_ha","poids_menage","etat","region","zone_residence","log1p_tot_ha"
359015,2,2,0.472186,1649.81140136719,"Taraba","North East","Rural",0.386748371019749
359016,1,0,NA,1649.81140136719,"Taraba","North East","Rural",NA
359017,1,0,NA,1649.81140136719,"Taraba","North East","Rural",NA
359018,3,3,2.032072,1649.81140136719,"Taraba","North East","Rural",1.10924621420002
359019,2,2,0.604,1649.81140136719,"Taraba","North East","Rural",0.472500509444323
359020,2,2,0.57642,1649.81140136719,"Taraba","North East","Rural",0.455156453393475
359021,3,3,4.30397,1649.81140136719,"Taraba","North East","Rural",1.66845559675897
359023,2,2,3.6258,1649.81140136719,"Taraba","North East","Rural",1.53164932897926
359025,1,1,0.01,12425.705078125,"Taraba","North East","Rural",0.00995033085316808
359027,1,1,1.343,12425.705078125,"Taraba","North East","Rural",0.851432159525659
359028,1,0,NA,12425.705078125,"Taraba","North East","Rural",NA
359029,3,3,0.092,12425.705078125,"Taraba","North East","Rural",0.0880108773227133
359030,1,1,0.09,12425.705078125,"Taraba","North East","Rural",0.0861776962410523
359031,2,2,1.844,12425.705078125,"Taraba","North East","Rural",1.04521151194099
359032,2,2,1.0398,12425.705078125,"Taraba","North East","Rural",0.712851763834281
359033,2,2,1.0025,12425.705078125,"Taraba","North East","Rural",0.694396399960377
359034,2,2,1.1775,12425.705078125,"Taraba","North East","Rural",0.778177429744521
359035,2,2,0.845,12425.705078125,"Taraba","North East","Rural",0.612479277492491
359037,3,3,2.02,5719.26806640625,"Taraba","North East","Rural",1.10525683138678
359038,2,2,3.8884,5719.26806640625,"Taraba","North East","Rural",1.58686505158171
359039,2,2,0.96466,5719.26806640625,"Taraba","North East","Rural",0.675319202360333
359041,2,2,1.8191,5719.26806640625,"Taraba","North East","Rural",1.03641768507499
359043,2,2,1.005,5719.26806640625,"Taraba","North East","Rural",0.695644060758532
359044,1,1,0.0075,5719.26806640625,"Taraba","North East","Rural",0.00747201483870099
359045,2,2,5.5847,5719.26806640625,"Taraba","North East","Rural",1.88474877607088
359046,2,2,1.0675,5719.26806640625,"Taraba","North East","Rural",0.726340147915709
359047,1,0,NA,5719.26806640625,"Taraba","North East","Rural",NA
359048,2,2,0.39,5719.26806640625,"Taraba","North East","Rural",0.3293037471426
359049,2,2,0.81,1644.43359375,"Taraba","North East","Rural",0.593326845277734
359051,2,2,13.1996,1644.43359375,"Taraba","North East","Rural",2.65321379519638
359053,3,3,1.0211715,1644.43359375,"Taraba","North East","Rural",0.703677293801867
359054,3,3,0.885,1644.43359375,"Taraba","North East","Rural",0.633927820899974
359055,2,2,0.805,1644.43359375,"Taraba","North East","Rural",0.590560591784844
359056,2,2,0.605,1644.43359375,"Taraba","North East","Rural",0.473123756581979
359057,1,1,0.404686,1644.43359375,"Taraba","North East","Rural",0.339813790264162
359058,1,1,0.6,1644.43359375,"Taraba","North East","Rural",0.470003629245736
359059,1,1,0.404686,1644.43359375,"Taraba","North East","Rural",0.339813790264162
359060,2,2,0.495,1644.43359375,"Taraba","North East","Rural",0.40212620684265
359062,1,1,0.02,16014.9931640625,"Taraba","North East","Urbain",0.0198026272961797
359063,1,0,NA,16014.9931640625,"Taraba","North East","Urbain",NA
359064,1,0,NA,16014.9931640625,"Taraba","North East","Urbain",NA
359065,1,0,NA,16014.9931640625,"Taraba","North East","Urbain",NA
359066,2,2,1.022,16014.9931640625,"Taraba","North East","Urbain",0.70408712059828
359067,2,2,1.5,16014.9931640625,"Taraba","North East","Urbain",0.916290731874155
359068,1,1,0.404686,16014.9931640625,"Taraba","North East","Urbain",0.339813790264162
359070,2,2,1.214058,16014.9931640625,"Taraba","North East","Urbain",0.794827030871948
359071,1,1,0.404686,16014.9931640625,"Taraba","North East","Urbain",0.339813790264162
359072,2,2,0.629529,16014.9931640625,"Taraba","North East","Urbain",0.488291016007322
360031,1,1,0.494,2979.556640625,"Yobe","North West","Rural",0.401457086710626
360032,1,1,0.247,2979.556640625,"Yobe","North West","Rural",0.220740666697899
360033,2,2,0.494,2979.556640625,"Yobe","North West","Rural",0.401457086710626
360034,2,2,0.741,2979.556640625,"Yobe","North West","Rural",0.554459660786052
360035,1,1,0.6422,2979.556640625,"Yobe","North West","Rural",0.496036806292551
360036,2,2,1.0127,2979.556640625,"Yobe","North West","Rural",0.699477104254815
360037,1,1,0.26676,2979.556640625,"Yobe","North West","Rural",0.236462459560209
360038,2,2,0.6175,2979.556640625,"Yobe","North West","Rural",0.480881747392919
360039,1,1,0.809372,2979.556640625,"Yobe","North West","Rural",0.59297982374676
360040,2,2,1.3832,2979.556640625,"Yobe","North West","Rural",0.868444122416935
360041,4,4,6.005,8140.50927734375,"Yobe","North West","Rural",1.94662417978897
360042,1,0,NA,8140.50927734375,"Yobe","North West","Rural",NA
360043,3,3,4.005,8140.50927734375,"Yobe","North West","Rural",1.61043741276718
360044,4,4,5.005,8140.50927734375,"Yobe","North West","Rural",1.79259245553195
360045,4,4,3.5968,8140.50927734375,"Yobe","North West","Rural",1.52536040924289
360046,4,4,3.005,8140.50927734375,"Yobe","North West","Rural",1.38754358052032
360047,2,2,1.0025,8140.50927734375,"Yobe","North West","Rural",0.694396399960377
360048,4,4,6.0075,8140.50927734375,"Yobe","North West","Rural",1.94698100405681
360049,3,3,2.2255,8140.50927734375,"Yobe","North West","Rural",1.17108797699016
360050,3,3,2.722,8140.50927734375,"Yobe","North West","Rural",1.31426115822006
360081,4,4,1.4895,5530.6728515625,"Yobe","North West","Rural",0.9120818871001
360082,3,3,2.6207,5530.6728515625,"Yobe","North West","Rural",1.28666737730982
360083,2,2,0.746,5530.6728515625,"Yobe","North West","Rural",0.55732745741741
360084,2,2,1.487,5530.6728515625,"Yobe","North West","Rural",0.911077164821268
360085,3,3,0.8922,5530.6728515625,"Yobe","North West","Rural",0.637740173288207
360086,3,3,2.6207,5530.6728515625,"Yobe","North West","Rural",1.28666737730982
360087,3,3,0.993,5530.6728515625,"Yobe","North West","Rural",0.689641041230658
360088,3,3,0.6966,5530.6728515625,"Yobe","North West","Rural",0.528626248391497
360089,3,3,0.8448,5530.6728515625,"Yobe","North West","Rural",0.612370870532657
360090,3,3,2.228,5530.6728515625,"Yobe","North West","Rural",1.1718627504077
369001,5,5,2.722,40908.6953125,"Yobe","North West","Rural",1.31426115822006
369002,2,2,1.2375,40908.6953125,"Yobe","North West","Rural",0.805359171166873
369003,2,2,0.407186,40908.6953125,"Yobe","North West","Rural",0.341591965557156
369004,4,4,2.746,40908.6953125,"Yobe","North West","Rural",1.3206886040219
369005,3,3,0.6936,40908.6953125,"Yobe","North West","Rural",0.526856440838518
369006,3,3,1.9835,40908.6953125,"Yobe","North West","Rural",1.09309710798
369007,2,2,0.2989,40908.6953125,"Yobe","North West","Rural",0.261517752431101
369008,3,3,1.7068,40908.6953125,"Yobe","North West","Rural",0.995767125375933
369025,3,3,1.981,8194.56640625,"Yobe","North West","Urbain",1.09225881469593
369026,2,2,0.993,8194.56640625,"Yobe","North West","Urbain",0.689641041230658
369027,2,2,0.02,8194.56640625,"Yobe","North West","Urbain",0.0198026272961797
369028,3,3,0.815372,8194.56640625,"Yobe","North West","Urbain",0.59629040539334
369030,1,1,0.005,8194.56640625,"Yobe","North West","Urbain",0.00498754151103907
369031,2,2,0.3992,8194.56640625,"Yobe","North West","Urbain",0.335900644722255
369032,1,1,0.005,8194.56640625,"Yobe","North West","Urbain",0.00498754151103907
369033,1,1,0.01,8194.56640625,"Yobe","North West","Urbain",0.00995033085316808
369035,3,3,1.24,8194.56640625,"Yobe","North West","Urbain",0.806475865866949
369036,3,3,3.957,8194.56640625,"Yobe","North West","Urbain",1.60080071903844
369038,4,4,6.005,24717.341796875,"Yobe","North West","Rural",1.94662417978897
369039,3,3,6.0075,24717.341796875,"Yobe","North West","Rural",1.94698100405681
369040,4,4,2.498,24717.341796875,"Yobe","North West","Rural",1.25219137659641
369041,2,2,1.00494,24717.341796875,"Yobe","North West","Rural",0.695614135123733
369042,3,3,1.4965,24717.341796875,"Yobe","North West","Rural",0.914889750958527
369043,3,3,2.475,24717.341796875,"Yobe","North West","Rural",1.24559447901676
369044,3,3,2.005,24717.341796875,"Yobe","North West","Rural",1.10027756798717
369046,3,3,1.7315,24717.341796875,"Yobe","North West","Rural",1.00485090885364
369047,3,3,1.9785,24717.341796875,"Yobe","North West","Rural",1.09141981808661
369048,3,3,1.981,24717.341796875,"Yobe","North West","Rural",1.09225881469593
369049,3,3,2.722,40908.6953125,"Yobe","North West","Rural",1.31426115822006
369050,3,3,2.8702,40908.6953125,"Yobe","North West","Rural",1.35330618529291
370001,1,0,NA,NA,"Zamfara","North Central","Urbain",NA
370002,1,1,0.02,8033.95654296875,"Zamfara","North Central","Urbain",0.0198026272961797
370003,1,0,NA,8033.95654296875,"Zamfara","North Central","Urbain",NA
370004,1,1,0.02,8033.95654296875,"Zamfara","North Central","Urbain",0.0198026272961797
370005,1,1,0.02,8033.95654296875,"Zamfara","North Central","Urbain",0.0198026272961797
370006,1,0,NA,8033.95654296875,"Zamfara","North Central","Urbain",NA
370007,1,0,NA,8033.95654296875,"Zamfara","North Central","Urbain",NA
370008,1,0,NA,8033.95654296875,"Zamfara","North Central","Urbain",NA
370009,1,0,NA,8033.95654296875,"Zamfara","North Central","Urbain",NA
370010,1,1,0.09303,8033.95654296875,"Lagos","North Central","Urbain",0.0889536562102264
370011,1,1,0.025,2790.734375,"Zamfara","North Central","Urbain",0.0246926125903715
370012,1,0,NA,2790.734375,"Zamfara","North Central","Urbain",NA
370013,1,1,0.809372,2790.734375,"Zamfara","North Central","Urbain",0.59297982374676
370015,1,0,NA,2790.734375,"Zamfara","North Central","Urbain",NA
370017,1,1,0.20523,2790.734375,"Zamfara","North Central","Urbain",0.186670420098291
370018,4,4,3.23087,2790.734375,"Zamfara","North Central","Urbain",1.4424076456691
370019,3,3,2.99452,2790.734375,"Zamfara","North Central","Urbain",1.38492342181189
370020,3,3,0.25,2790.734375,"Zamfara","North Central","Urbain",0.22314355131421
370021,1,0,NA,9077.7705078125,"Osun","South West","Urbain",NA
370023,1,0,NA,9077.7705078125,"Zamfara","North Central","Urbain",NA
370024,1,1,0.0648,9077.7705078125,"Kwara","South West","Urbain",0.0627869880987648
370025,1,0,NA,9077.7705078125,"Zamfara","North Central","Urbain",NA
370026,1,0,NA,9077.7705078125,"Zamfara","North Central","Urbain",NA
370027,1,0,NA,9077.7705078125,"Zamfara","North Central","Urbain",NA
370028,1,0,NA,NA,"Zamfara","North Central","Urbain",NA
370030,1,0,NA,9077.7705078125,"Zamfara","North Central","Urbain",NA
379003,1,1,0.404686,421.959381103516,"Zamfara","North Central","Urbain",0.339813790264162
379005,1,0,NA,421.959381103516,"Zamfara","North Central","Urbain",NA
379006,1,1,0.3,421.959381103516,"Zamfara","North Central","Urbain",0.262364264467491
379007,1,0,NA,421.959381103516,"Zamfara","North Central","Urbain",NA
379008,2,2,2.02343,421.959381103516,"Zamfara","North Central","Urbain",1.10639194848693
379009,1,1,1.214058,421.959381103516,"Zamfara","North Central","Urbain",0.794827030871948
379010,2,2,1.214058,421.959381103516,"Zamfara","North Central","Urbain",0.794827030871948
379011,1,1,0.2,421.959381103516,"Zamfara","North Central","Urbain",0.182321556793955
379012,1,0,NA,421.959381103516,"Zamfara","North Central","Urbain",NA
379013,5,5,1.798744,843.451904296875,"Zamfara","North Central","Urbain",1.02917074511433
379014,1,0,NA,843.451904296875,"Zamfara","North Central","Urbain",NA
379015,1,0,NA,843.451904296875,"Zamfara","North Central","Urbain",NA
379016,1,1,2.25,843.451904296875,"Zamfara","North Central","Urbain",1.17865499634165
379019,1,0,NA,843.451904296875,"Zamfara","North Central","Urbain",NA
379021,2,2,0.809372,843.451904296875,"Zamfara","North Central","Urbain",0.59297982374676
379022,1,1,0.404686,843.451904296875,"Zamfara","North Central","Urbain",0.339813790264162
379024,1,0,NA,843.451904296875,"Zamfara","North Central","Urbain",NA
379037,1,0,NA,2741.14038085938,"Zamfara","North Central","Urbain",NA
379039,2,2,0.424686,2741.14038085938,"Zamfara","North Central","Urbain",0.353951438562599
379041,1,1,0.713,2741.14038085938,"Zamfara","North Central","Urbain",0.538246219341983
379043,1,1,1.214058,2741.14038085938,"Zamfara","North Central","Urbain",0.794827030871948
379044,1,1,1.618744,2741.14038085938,"Zamfara","North Central","Urbain",0.962694813516235
379045,1,1,0.404686,2741.14038085938,"Zamfara","North Central","Urbain",0.339813790264162
379046,3,3,5.665604,2741.14038085938,"Zamfara","North Central","Urbain",1.89696057218035
379047,3,3,4.451546,2741.14038085938,"Zamfara","North Central","Urbain",1.69589923817327
379048,3,3,6.474976,2741.14038085938,"Zamfara","North Central","Urbain",2.01156090856925
379049,1,0,NA,1308.98803710938,"Zamfara","North Central","Urbain",NA
379050,1,1,2.25,1308.98803710938,"Zamfara","North Central","Urbain",1.17865499634165
379051,1,0,NA,1308.98803710938,"Zamfara","North Central","Urbain",NA
379052,1,0,NA,1308.98803710938,"Zamfara","North Central","Urbain",NA
379053,1,0,NA,1308.98803710938,"Zamfara","North Central","Urbain",NA
379054,2,2,1.214058,1308.98803710938,"Zamfara","North Central","Urbain",0.794827030871948
379055,1,1,1.618744,1308.98803710938,"Zamfara","North Central","Urbain",0.962694813516235
379057,1,0,NA,1308.98803710938,"Zamfara","North Central","Urbain",NA
379058,1,0,NA,1308.98803710938,"Zamfara","North Central","Urbain",NA
379059,1,1,0.404686,1308.98803710938,"Zamfara","North Central","Urbain",0.339813790264162
379061,1,1,0.015,625.355041503906,"Zamfara","North Central","Rural",0.0148886124937507
379063,1,1,0.6213,625.355041503906,"Zamfara","North Central","Rural",0.483228296573886
379064,3,3,7.4,625.355041503906,"Zamfara","North Central","Rural",2.12823170584927
379065,2,2,1.6,625.355041503906,"Zamfara","North Central","Rural",0.955511445027436
379066,2,2,1.214058,625.355041503906,"Zamfara","North Central","Rural",0.794827030871948
379068,1,0,NA,625.355041503906,"Zamfara","North Central","Rural",NA
379069,2,2,0.53841,625.355041503906,"Zamfara","North Central","Rural",0.430749415531317
379070,3,3,2.02343,625.355041503906,"Zamfara","North Central","Rural",1.10639194848693
379071,1,1,1.214058,625.355041503906,"Zamfara","North Central","Rural",0.794827030871948
379072,3,3,1.618744,625.355041503906,"Zamfara","North Central","Rural",0.962694813516235
379073,6,6,7.284348,1750.54724121094,"Zamfara","North Central","Rural",2.11436795134245
379075,6,6,1.17,1750.54724121094,"Zamfara","North Central","Rural",0.774727167552368
379077,3,3,2.428116,1750.54724121094,"Zamfara","North Central","Rural",1.23201083913617
379078,1,1,3,1750.54724121094,"Zamfara","North Central","Rural",1.38629436111989
379079,4,4,4.212,1750.54724121094,"Zamfara","North Central","Rural",1.6509636592626
379080,1,1,5,1750.54724121094,"Zamfara","North Central","Rural",1.79175946922805
379081,2,2,2.214058,1750.54724121094,"Zamfara","North Central","Rural",1.16753431320103
379082,3,3,1.132126,1750.54724121094,"Zamfara","North Central","Rural",0.757119603994443
379083,2,2,2.428116,1750.54724121094,"Zamfara","North Central","Rural",1.23201083913617
379084,3,3,4.856232,1750.54724121094,"Zamfara","North Central","Rural",1.7675063933606
379085,3,3,0.4,1277.53454589844,"Zamfara","North Central","Rural",0.336472236621213
379086,2,2,1.214058,1277.53454589844,"Zamfara","North Central","Rural",0.794827030871948
379087,3,3,1.454686,1277.53454589844,"Zamfara","North Central","Rural",0.897998850825969
379089,4,4,10.04686,1277.53454589844,"Zamfara","North Central","Rural",2.40214622468591
379090,8,8,6.6312,1277.53454589844,"Zamfara","North Central","Rural",2.03224510684886
379091,3,3,1.214058,1277.53454589844,"Zamfara","North Central","Rural",0.794827030871948
379092,2,2,1.404686,1277.53454589844,"Zamfara","North Central","Rural",0.877419333703291
379093,2,2,2.02343,1277.53454589844,"Zamfara","North Central","Rural",1.10639194848693
379094,2,2,0.809372,1277.53454589844,"Zamfara","North Central","Rural",0.59297982374676
379096,2,2,0.809372,1277.53454589844,"Zamfara","North Central","Rural",0.59297982374676
379097,1,0,NA,1882.46044921875,"Zamfara","North Central","Urbain",NA
379098,1,0,NA,1882.46044921875,"Zamfara","North Central","Urbain",NA
379099,1,0,NA,1882.46044921875,"Zamfara","North Central","Urbain",NA
379100,1,0,NA,1882.46044921875,"Zamfara","North Central","Urbain",NA
379101,1,0,NA,1882.46044921875,"Zamfara","North Central","Urbain",NA
379103,1,0,NA,1882.46044921875,"Zamfara","North Central","Urbain",NA
379104,1,1,0.02,1882.46044921875,"Zamfara","North Central","Urbain",0.0198026272961797
379105,1,1,0.02,1882.46044921875,"Zamfara","North Central","Urbain",0.0198026272961797
