"hhid","nombre_parcelle","superficie_totale_menage","wt_wave4","secteur","state","state_label","zone"
90092,4,0.6004,1517.93371582031,"Rural",9,"9. Cross River","5. South South"
90093,4,0.4515,1517.93371582031,"Rural",9,"9. Cross River","5. South South"
90094,2,0.045,1517.93371582031,"Rural",9,"9. Cross River","5. South South"
90095,3,0.2884,1517.93371582031,"Rural",9,"9. Cross River","5. South South"
90096,4,0.2594,1517.93371582031,"Rural",9,"9. Cross River","5. South South"
90097,3,0.65,1517.93371582031,"Rural",9,"9. Cross River","5. South South"
90099,2,0.2875,1517.93371582031,"Rural",9,"9. Cross River","5. South South"
90100,4,0.647,1517.93371582031,"Rural",9,"9. Cross River","5. South South"
99001,2,0.189,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99002,1,0.0126,NA,"Rural",9,"9. Cross River","5. South South"
99003,3,0.0994,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99004,2,0.42,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99005,4,1.155,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99006,2,0.441,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99008,2,0.126,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99009,2,0.735,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99010,2,0.231,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99011,2,0.0483,9333.3232421875,"Rural",9,"9. Cross River","5. South South"
99013,1,0.01,3377.49194335938,"Urbain",9,"9. Cross River","5. South South"
99021,1,0.8,3377.49194335938,"Urbain",9,"9. Cross River","5. South South"
99023,1,0.455,3377.49194335938,"Urbain",9,"9. Cross River","5. South South"
99037,2,0.344,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99038,1,0.042,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99039,2,2.42,NA,"Rural",9,"9. Cross River","5. South South"
99040,4,1.847,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99041,1,0.105,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99043,5,2.2755,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99044,1,0.42,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99045,1,1.05,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99046,1,0.042,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99048,1,0.294,3406.62939453125,"Rural",9,"9. Cross River","5. South South"
99051,5,1.3105,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99052,4,3.155,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99053,2,10,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99054,1,0.4,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99055,2,0.236,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99056,3,4.105,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99057,3,0.6911,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99058,4,1.663,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99059,3,2.6208,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99061,2,0.17535,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99062,3,1.0315,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99064,2,0.378,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99065,1,0.0195,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99066,1,0.6825,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99068,5,2.904,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99070,1,0.63,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99071,1,0.21,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99072,4,0.301,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99074,3,2.986,9337.603515625,"Rural",9,"9. Cross River","5. South South"
99075,2,2.0195,9337.603515625,"Rural",9,"9. Cross River","5. South South"
99077,3,3.2,9337.603515625,"Rural",9,"9. Cross River","5. South South"
99079,3,1.155,9337.603515625,"Rural",9,"9. Cross River","5. South South"
99080,3,0.8085,9337.603515625,"Rural",9,"9. Cross River","5. South South"
99081,4,1.197,9337.603515625,"Rural",9,"9. Cross River","5. South South"
99082,3,1.935,9337.603515625,"Rural",9,"9. Cross River","5. South South"
99083,4,0.798,9337.603515625,"Rural",9,"9. Cross River","5. South South"
99088,1,0.39,3377.49194335938,"Urbain",9,"9. Cross River","5. South South"
99094,3,0.7035,4429.75830078125,"Rural",9,"9. Cross River","5. South South"
99096,2,0.81,10837.6005859375,"Rural",9,"9. Cross River","5. South South"
99098,2,0.252,9337.603515625,"Rural",9,"9. Cross River","5. South South"
100031,2,1.2,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100032,2,0.8,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100033,1,0.8,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100034,4,2.8,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100035,2,2.2,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100036,1,0.4,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100037,1,0.20235,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100038,2,0.35418,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100039,3,1.6,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100040,2,0.8,1806.55151367188,"Rural",10,"10. Delta","5. South South"
100117,2,0.302,1852.27770996094,"Urbain",10,"10. Delta","5. South South"
100120,2,0.2,1852.27770996094,"Urbain",10,"10. Delta","5. South South"
100131,1,0.046,2259.67065429688,"Rural",10,"10. Delta","5. South South"
100133,1,0.2,2259.67065429688,"Rural",10,"10. Delta","5. South South"
100134,1,0.4,2259.67065429688,"Rural",10,"10. Delta","5. South South"
109002,1,1.2,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109005,2,0.8,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109006,2,1.2,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109007,1,0.8,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109009,2,2.8,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109011,2,8,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109012,2,2.6,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109013,1,0.4,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109014,3,1.6,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109017,2,1,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109018,2,1.2,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109019,2,1.2,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109020,2,0.62,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109021,2,0.8,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109022,1,1,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109023,2,0.4,4772.7255859375,"Rural",10,"10. Delta","5. South South"
109026,1,0.2,3699.11645507812,"Rural",10,"10. Delta","5. South South"
109030,1,0.4,3699.11645507812,"Rural",10,"10. Delta","5. South South"
109031,1,0.8,3699.11645507812,"Rural",10,"10. Delta","5. South South"
109032,1,0.4,3699.11645507812,"Rural",10,"10. Delta","5. South South"
109037,2,1.6,2122.96044921875,"Urbain",10,"10. Delta","5. South South"
109038,2,1.2,2122.96044921875,"Urbain",10,"10. Delta","5. South South"
109040,1,0.4,2122.96044921875,"Urbain",10,"10. Delta","5. South South"
109042,1,0.8,2122.96044921875,"Urbain",10,"10. Delta","5. South South"
109043,1,0.4,2122.96044921875,"Urbain",10,"10. Delta","5. South South"
109045,1,0.4,NA,"Urbain",10,"10. Delta","5. South South"
109046,1,0.2,2122.96044921875,"Urbain",10,"10. Delta","5. South South"
109047,1,0.8,2122.96044921875,"Urbain",10,"10. Delta","5. South South"
109048,1,1.2,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109049,3,2.4,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109052,1,0.8,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109053,2,1.2,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109054,1,1.2,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109055,2,3.2,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109056,2,1.2,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109057,1,0.6,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109058,1,0.8,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109059,1,1.2,7905.75927734375,"Rural",10,"10. Delta","5. South South"
109060,2,1.2,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109061,1,0.4,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109062,1,0.4,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109064,2,0.8,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109065,2,2.4375,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109066,1,0.091,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109067,2,0.8,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109068,1,0.6,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109069,1,1.6,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109071,1,0.8,13230.2138671875,"Rural",10,"10. Delta","5. South South"
109073,2,0.618,4208.3154296875,"Rural",10,"10. Delta","5. South South"
109076,1,1.2,4208.3154296875,"Rural",10,"10. Delta","5. South South"
109077,2,0.8,4208.3154296875,"Rural",10,"10. Delta","5. South South"
109078,1,0.8,4208.3154296875,"Rural",10,"10. Delta","5. South South"
109080,3,2.4,4208.3154296875,"Rural",10,"10. Delta","5. South South"
109081,2,2,4208.3154296875,"Rural",10,"10. Delta","5. South South"
109082,3,2.4,4208.3154296875,"Rural",10,"10. Delta","5. South South"
109083,3,1.22,4208.3154296875,"Rural",10,"10. Delta","5. South South"
109085,3,0.4117,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109086,2,0.403,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109087,3,0.8,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109088,4,0.52,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109091,3,2,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109092,2,0.75,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109093,1,0.4,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109095,1,0.0104,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109108,2,0.6,11179.548828125,"Rural",10,"10. Delta","5. South South"
109110,2,1.4,11179.548828125,"Rural",10,"10. Delta","5. South South"
109115,1,0.069,11179.548828125,"Rural",10,"10. Delta","5. South South"
109118,1,0.4,11179.548828125,"Rural",10,"10. Delta","5. South South"
109119,1,0.2,11179.548828125,"Rural",10,"10. Delta","5. South South"
109122,1,1.8,5326.3408203125,"Urbain",10,"10. Delta","5. South South"
109123,2,1.2,5326.3408203125,"Urbain",10,"10. Delta","5. South South"
109127,2,0.6,5326.3408203125,"Urbain",10,"10. Delta","5. South South"
109128,3,0.6,5326.3408203125,"Urbain",10,"10. Delta","5. South South"
109129,2,0.52,5326.3408203125,"Urbain",10,"10. Delta","5. South South"
109156,1,0.8,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109157,1,0.4,2659.21459960938,"Urbain",10,"10. Delta","5. South South"
109169,5,0.98,2997.70849609375,"Rural",10,"10. Delta","5. South South"
109170,1,0.2,3858.70239257812,"Rural",10,"10. Delta","5. South South"
109173,1,0.4,11179.548828125,"Rural",10,"10. Delta","5. South South"
109176,1,0.2,2266.82861328125,"Urbain",10,"10. Delta","5. South South"
110021,4,0.456,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110022,1,0.0475,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110023,2,0.076,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110024,4,0.0912,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110025,2,0.76,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110026,1,0.114,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110027,1,0.171,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110028,2,0.114,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110029,4,0.442,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110030,2,0.304,8212.8515625,"Rural",11,"11. Ebonyi","4. South East"
110081,3,0.1178,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110082,3,0.323,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110083,2,0.228,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110084,1,0.0095,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110085,5,1.236,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110086,3,0.628,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110087,3,0.57,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110088,3,0.101,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110089,4,0.227,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110090,4,0.288,5140.37255859375,"Rural",11,"11. Ebonyi","4. South East"
110111,2,0.0494,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110112,4,0.1007,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110113,3,0.32053,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110114,2,0.038,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110115,3,0.1482,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110116,3,0.6783,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110117,3,0.5,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110118,4,0.0955,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110119,3,0.0475,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110120,5,0.1165,4841.0009765625,"Rural",11,"11. Ebonyi","4. South East"
110121,2,0.0285,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110122,2,0.0627,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110123,6,0.647,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110124,1,0.114,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110125,1,0.057,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110126,1,0.038,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110127,3,0.78,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110128,3,1.16,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110129,4,0.466,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110130,3,0.16,3255.98217773438,"Rural",11,"11. Ebonyi","4. South East"
110131,3,0.0703,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110132,3,0.5007,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110133,2,0.0684,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110134,2,0.0627,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110135,2,0.361,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110136,2,0.722,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110137,2,0.323,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110138,3,2.36,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110139,2,0.4845,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
110140,3,0.1615,2955.91015625,"Rural",11,"11. Ebonyi","4. South East"
119001,3,0.1197,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119002,2,0.0494,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119003,3,0.1235,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119005,4,0.1425,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119006,3,0.7695,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119008,2,0.1805,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119009,2,0.2603,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119010,4,0.2605,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119011,4,0.238,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119012,4,0.1294,3489.90063476562,"Rural",11,"11. Ebonyi","4. South East"
119013,3,0.1577,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119014,4,0.2128,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119015,2,0.323,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119016,1,0.0304,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119017,2,0.1976,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119019,3,0.304,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119020,1,0.076,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119021,4,0.551,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119022,1,0.1615,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119023,3,0.171,3884.06005859375,"Rural",11,"11. Ebonyi","4. South East"
119025,3,0.2261,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119026,4,0.4845,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119027,3,0.476,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119028,2,0.0475,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119029,3,0.1235,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119030,2,0.038,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119031,4,1.1315,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119032,3,0.685,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119033,3,0.238,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119034,2,0.475,2601.31030273438,"Rural",11,"11. Ebonyi","4. South East"
119035,2,0.0532,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119036,3,0.1159,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119037,4,0.1843,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119038,1,0.0228,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119040,3,0.266,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119041,2,0.4028,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119043,3,0.0418,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119044,2,0.1425,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119045,2,0.266,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119046,3,0.0532,2732.97192382812,"Rural",11,"11. Ebonyi","4. South East"
119047,3,0.532,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119048,2,0.228,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119049,3,2.68818,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119050,4,0.9121,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119052,3,0.818,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119053,2,0.551,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119054,3,0.627,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119055,1,0.0475,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119057,4,0.65,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
119058,4,0.7035,9609.2900390625,"Rural",11,"11. Ebonyi","4. South East"
120001,3,0.35,1792.11059570312,"Urbain",12,"12. Edo","5. South South"
120002,1,0.05,1792.11059570312,"Urbain",12,"12. Edo","5. South South"
120004,1,0.03,1792.11059570312,"Urbain",12,"12. Edo","5. South South"
120005,2,0.0815,1792.11059570312,"Urbain",12,"12. Edo","5. South South"
120006,3,0.25,1792.11059570312,"Urbain",12,"12. Edo","5. South South"
120007,1,0.1,1792.11059570312,"Urbain",12,"12. Edo","5. South South"
120010,3,0.1539,1792.11059570312,"Urbain",12,"12. Edo","5. South South"
120041,3,0.624,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120042,2,0.0455,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120043,3,0.247,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120044,3,0.156,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120045,2,0.078,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120046,2,0.065,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120047,2,0.455,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120048,1,0.4,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120049,1,0.4,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120050,3,0.725,5992.11669921875,"Rural",12,"12. Edo","5. South South"
120051,4,2.83,3267.87280273438,"Rural",12,"12. Edo","5. South South"
120052,4,1.605,3267.87280273438,"Rural",12,"12. Edo","5. South South"
120053,3,1.269,3267.87280273438,"Rural",12,"12. Edo","5. South South"
120054,2,0.714,3267.87280273438,"Rural",12,"12. Edo","5. South South"
120055,3,0.2365,3267.87280273438,"Rural",12,"12. Edo","5. South South"
120056,6,0.8757,3267.87280273438,"Rural",12,"12. Edo","5. South South"
