"identifiant_menage","superficie_totale_ha","superficie_gps_totale_ha","nb_parcelles","nb_parcelles_valides","region","etat","zone_residence","lga","strate","poids_menage"
189154,0.6422,1.21779002,2,2,3,18,2,1817,3,15675.4521484375
189155,1,0.24537,1,1,3,18,2,1817,3,15675.4521484375
189156,3.237488,0,3,3,3,18,2,1817,3,15675.4521484375
189157,0.87004,0.71023999,2,2,3,18,2,1817,3,2532.90380859375
189158,1.28652,0.17858,2,2,3,18,2,1817,3,2532.90380859375
189159,0.404686,0.46105,1,1,3,18,2,1817,3,2532.90380859375
189160,0.809372,0.15315,1,1,3,18,2,1817,3,2532.90380859375
189161,0,0,1,0,3,18,2,1817,3,2532.90380859375
189162,0.513366,0.10714,2,2,3,18,2,1817,3,2532.90380859375
189164,4,0.41237002,1,1,3,18,2,1817,3,2532.90380859375
189165,3.1616,0.39130001,2,2,3,18,2,1817,3,2532.90380859375
189167,1.5434,1.1755,2,2,3,18,2,1817,3,2532.90380859375
189168,2.59,2.60133999,2,2,3,18,2,1817,3,2532.90380859375
189169,1.275648,2.13766402,4,4,3,18,2,1818,3,7941.9794921875
189170,3.211,0.783873998,5,5,3,18,2,1818,3,7941.9794921875
189171,1.639686,1.03313003,3,3,3,18,2,1818,3,7941.9794921875
189173,0.5434,0.308229992,2,2,3,18,2,1818,3,7941.9794921875
189174,0.06264,0.18493,2,2,3,18,2,1818,3,7941.9794921875
189175,2.386686,1.07430001,4,4,3,18,2,1818,3,7941.9794921875
189176,1.7964,1.282999998,3,3,3,18,2,1818,3,7941.9794921875
189178,0.809372,0.53118999,2,2,3,18,2,1818,3,7941.9794921875
189179,1.214058,0.998854011,3,3,3,18,2,1818,3,7941.9794921875
189180,2.832802,2.04176997,4,4,3,18,2,1818,3,7941.9794921875
189181,1.249618,0.932057961,2,2,3,18,1,1819,3,6567.08642578125
189183,0.21208,0,2,2,3,18,1,1819,3,6567.08642578125
189184,0.404686,0.37606001,1,1,3,18,1,1819,3,6567.08642578125
189185,0,0,1,0,3,18,1,1819,3,6567.08642578125
189186,0,0,1,0,3,18,1,1819,3,6567.08642578125
189187,0,0,1,0,3,18,1,1819,3,6567.08642578125
189188,1,0.41187998,1,1,3,18,1,1819,3,6567.08642578125
189189,0,0,1,0,3,18,1,1819,3,6567.08642578125
189191,0,0,1,0,3,18,1,1819,3,6567.08642578125
189192,0.404686,0.34558,1,1,3,18,1,1819,3,6567.08642578125
189193,1.274108,1.37002003,5,5,3,18,2,1821,3,2228.43530273438
189194,2.041,1.318720029,5,5,3,18,2,1821,3,2228.43530273438
189195,0.524536,0.874739004,7,7,3,18,2,1821,3,2228.43530273438
189196,4.04686,1.45129001,4,4,3,18,2,1821,3,2228.43530273438
189197,0.6916,0.938841017,3,3,3,18,2,1821,3,2228.43530273438
189199,1.0868,0.5095,3,3,3,18,2,1821,3,2228.43530273438
189200,1.482,1.40136001,2,2,3,18,2,1821,3,2228.43530273438
189202,0.53352,0.37301,3,3,3,18,2,1821,3,2228.43530273438
189203,2.428116,1.1547,4,4,3,18,2,1821,3,2228.43530273438
189204,1.88214,1.172021971,5,5,3,18,2,1821,3,2228.43530273438
189205,1.29,0.29333,2,2,3,18,2,1822,3,5677.91455078125
189206,0.03,0.030548001,1,1,3,18,2,1822,3,5677.91455078125
189207,0,0,1,0,1,37,1,3706,3,5677.91455078125
189209,0.404686,0.19826,1,1,3,18,2,1822,3,5677.91455078125
189210,0.607029,0.15275,1,1,3,18,2,1822,3,5677.91455078125
189212,1,0.63453999,1,1,3,18,2,1822,3,5677.91455078125
189213,0.21242,0,1,1,3,18,2,1822,3,5677.91455078125
189214,0.2142,0.2142,1,1,3,18,2,1822,3,5677.91455078125
189216,1.404686,0.88673999,2,2,3,18,2,1822,3,5677.91455078125
189218,0.404686,0,1,1,3,18,2,1802,3,11923.525390625
189222,0,0,1,0,3,18,1,1802,3,4146.87255859375
189235,1.618744,0.72134001,2,2,3,18,2,1812,3,1754.65319824219
189236,0.809372,0.69512,2,2,3,18,2,1812,3,1754.65319824219
189242,0,0,1,0,3,18,2,1817,3,15675.4521484375
189252,1.618744,0.92424004,1,1,3,18,2,1822,3,5677.91455078125
190011,0.225,0,2,2,3,19,1,1921,3,2512.92407226562
190012,0.0125,0,1,1,3,19,1,1918,3,2512.92407226562
190013,0,0,1,0,3,19,1,1921,3,2512.92407226562
190014,0,0,1,0,3,19,1,1921,3,2512.92407226562
190015,0,0,1,0,3,19,2,1925,3,2512.92407226562
190016,0.0062,0,1,1,3,19,2,1925,3,2512.92407226562
190017,0.1,0,1,1,3,19,1,1921,3,2512.92407226562
190018,0,0,1,0,3,19,1,1921,3,2512.92407226562
190019,0,0,1,0,3,19,1,1921,3,2512.92407226562
190020,0,0,1,0,3,19,1,1921,3,2512.92407226562
190081,1.226158,1.14189001,5,5,3,19,2,1914,3,6356.2197265625
190082,0.863242,0.482882007,5,5,3,19,2,1914,3,6356.2197265625
190083,0.5305,0.18524,3,3,3,19,2,1914,3,6356.2197265625
190084,0.4993,0.67616999,4,4,3,19,2,1914,3,6356.2197265625
190085,1.225086,0.76078999,4,4,3,19,2,1914,3,6356.2197265625
190086,1.9072,2.68137998,5,5,3,19,2,1914,3,6356.2197265625
190087,0.427886,0,4,4,3,19,2,1914,3,6356.2197265625
190088,0.7634,0.69880999,4,4,3,19,2,1914,3,6356.2197265625
190089,0.605,0.73852002,2,2,3,19,2,1914,3,6356.2197265625
190090,1.702,0.650267999,6,6,3,19,2,1914,3,6356.2197265625
190111,0.12,0,1,1,3,19,1,1912,3,2791.10302734375
190112,1.0868,0,1,1,3,19,1,1912,3,2791.10302734375
190113,0.11,0,1,1,3,19,1,1912,3,2791.10302734375
190114,2.505,0,2,2,3,19,1,1912,3,2791.10302734375
190115,0,0,1,0,3,19,1,1912,3,2791.10302734375
190116,2.5,0,4,4,3,19,1,1912,3,2791.10302734375
190117,0.125,0,1,1,3,19,1,1912,3,2791.10302734375
190118,0,0,1,0,3,19,1,1912,3,2791.10302734375
190119,0.741,0,1,1,3,19,1,1912,3,2791.10302734375
190131,1.56773,0.88773001,4,4,3,19,2,1910,3,3786.587890625
190132,0.5928,0.6615,1,1,3,19,2,1910,3,3786.587890625
190133,1.485,0.43556,3,3,3,19,2,1910,3,3786.587890625
190134,2.195572,0.4838,4,4,3,19,2,1910,3,3786.587890625
190135,0.90154,0.40154,3,3,3,19,2,1910,3,3786.587890625
190136,0.494,0.54792002,1,1,3,19,2,1910,3,3786.587890625
190137,1.0127,0.47715,3,3,3,19,2,1910,3,3786.587890625
190138,2.15,0.577366979,4,4,3,19,2,1910,3,3786.587890625
190139,8.421063,1.73940002,8,8,3,19,2,1910,3,3786.587890625
190140,0.529686,0.16779,2,2,3,19,2,1910,3,3786.587890625
190161,3.664,2.43921297,6,6,3,19,2,1919,3,5499.6083984375
190162,2.1489,0.695696001,5,5,3,19,2,1919,3,5499.6083984375
190163,1.19819,1.084377,6,6,3,19,2,1919,3,5499.6083984375
190164,1.2006,1.20060001,4,4,3,19,2,1919,3,5499.6083984375
190165,2.446008,2.196007969,9,9,3,19,2,1919,3,5499.6083984375
190166,3.369838,3.119838013,6,6,3,19,2,1919,3,5499.6083984375
190167,5.7322,3.099696012,6,6,3,19,2,1919,3,5499.6083984375
190168,2.226,0.80160999,4,4,3,19,2,1919,3,5499.6083984375
190169,1.934372,1.21224002,4,4,3,19,2,1919,3,5499.6083984375
190170,2.1781,1.833260997,8,8,3,19,2,1919,3,5499.6083984375
190171,1.2597,0.9831,6,6,3,19,2,1928,3,7596.80322265625
190172,1.67978,1.65963,4,4,3,19,2,1928,3,7596.80322265625
190173,0.28836,0.27598,3,3,3,19,2,1928,3,7596.80322265625
190174,0.7535,0.23521001,2,2,3,19,2,1928,3,7596.80322265625
190175,1.942572,0.491198,6,6,3,19,2,1928,3,7596.80322265625
190176,1.20844,0.66654,4,4,3,19,2,1928,3,7596.80322265625
190177,1.98896,0.297178998,6,6,3,19,2,1928,3,7596.80322265625
190178,0.138742,0.117532002,3,3,3,19,2,1928,3,7596.80322265625
190179,0.4447,0.271,3,3,3,19,2,1928,3,7596.80322265625
190180,0.8907005,0.236973003,6,6,3,19,2,1928,3,7596.80322265625
190192,1.20355,0.21555,2,2,3,19,2,1923,3,2623.39965820312
190193,0.27203,0.27203,1,1,3,19,2,1923,3,2623.39965820312
190194,1.6552,0.219676001,4,4,3,19,2,1923,3,2623.39965820312
190195,0.832572,0,2,2,3,19,2,1923,3,2623.39965820312
190196,2.56383,0,4,4,3,19,2,1923,3,2623.39965820312
190197,1.3638,0.616219991,5,5,3,19,2,1923,3,2623.39965820312
190198,0.0223,0,1,1,3,19,2,1923,3,2623.39965820312
190199,0.5681,0.267204002,3,3,3,19,2,1923,3,2623.39965820312
190200,0.9507,0.91112002,3,3,3,19,2,1923,3,2623.39965820312
199001,0.51624,0.50512002,2,2,3,19,2,1909,3,28184.94921875
199002,1.5052,0.76258999,3,3,3,19,2,1909,3,28184.94921875
199004,1.237258,0.61879002,3,3,3,19,2,1909,3,28184.94921875
199005,1.35543,1.34419995,3,3,3,19,2,1909,3,28184.94921875
199006,1.14202,1.12971001,4,4,3,19,2,1909,3,28184.94921875
199007,2.8378,1.804602959,6,6,3,19,2,1909,3,28184.94921875
199008,0.8376,0.350832001,3,3,3,19,2,1909,3,28184.94921875
199011,0.2347,0,2,2,3,19,2,1909,3,28184.94921875
199012,0.4037,0.10978,2,2,3,19,2,1909,3,28184.94921875
199013,1.255155,0.90457502,4,4,3,19,2,1919,3,8551.720703125
199014,0.58924,0.23359,4,4,3,19,2,1919,3,8551.720703125
199015,1.7814,1.16883499,6,6,3,19,2,1919,3,8551.720703125
199016,2.7188,2.31343999,4,4,3,19,2,1919,3,8551.720703125
199018,0.3717,0.15307,2,2,3,19,2,1919,3,8551.720703125
199019,0.4693,0.31873,1,1,3,19,2,1919,3,8551.720703125
199021,0.57798,0.28781,2,2,3,19,2,1919,3,8551.720703125
199022,0.5928,0.21482,1,1,3,19,2,1919,3,8551.720703125
199023,0.9401,0.46221001,2,2,3,19,2,1919,3,8551.720703125
199024,2.74382,0.96675001,9,9,3,19,2,1919,3,8551.720703125
199025,0.597716,0.562226001,5,5,3,19,2,1924,3,8894.890625
199026,0.435517,0.41202699,3,3,3,19,2,1924,3,8894.890625
199027,0.42657,0.4009,3,3,3,19,2,1924,3,8894.890625
199030,1.358,0.80899998,5,5,3,19,2,1924,3,8894.890625
199031,1.40608,0.594148,6,6,3,19,2,1924,3,8894.890625
199032,4.61704,0.765006013,9,9,3,19,2,1924,3,8894.890625
199033,1.50484,1.07276,5,5,3,19,2,1924,3,8894.890625
199034,1.6684,1.19106002,5,5,3,19,2,1924,3,8894.890625
199035,0.741,0.024731,2,2,3,19,2,1924,3,8894.890625
199036,0.3035,0.288165996,4,4,3,19,2,1924,3,8894.890625
199037,1.01507,0,4,4,3,19,2,1927,3,14244.6298828125
199038,0.96071,0.93839999,4,4,3,19,2,1927,3,14244.6298828125
199040,0,0,1,0,3,19,2,1927,3,14244.6298828125
199041,0.225183,0.18055,2,2,3,19,2,1927,3,14244.6298828125
199042,0.12118,0,2,2,3,19,2,1927,3,14244.6298828125
199044,0.833572,0.70880998,4,4,3,19,2,1927,3,14244.6298828125
199045,1.022715,0,3,3,3,19,2,1927,3,14244.6298828125
199046,0.619429,0.37503,3,3,3,19,2,1927,3,14244.6298828125
199047,5.0464,0,4,4,3,19,2,1927,3,14244.6298828125
199048,1.701344,0,6,6,3,19,2,1927,3,14244.6298828125
199051,1.305406,1.055405981,5,5,3,19,2,1929,3,5905.75341796875
199052,1.3856,0.548718998,4,4,3,19,2,1929,3,5905.75341796875
199053,3.3078,3.3078,4,4,3,19,2,1929,3,5905.75341796875
199054,8.845,0.281491991,5,5,3,19,2,1929,3,5905.75341796875
199055,11.7602,3.047207992,10,10,3,19,2,1929,3,5905.75341796875
199056,3.458,2.32409004,4,4,3,19,2,1929,3,5905.75341796875
199057,0,0,1,0,3,19,2,1929,3,5905.75341796875
199058,8.189034,1.26126001,7,7,3,19,2,1929,3,5905.75341796875
199059,8.85454,4.15280002,10,10,3,19,2,1929,3,5905.75341796875
199060,2.475773,0.78148001,5,5,3,19,2,1929,3,5905.75341796875
199061,0.667809,0.586688989,4,4,3,19,2,1933,3,2657.2890625
199062,2.04706,1.54706001,4,4,3,19,2,1933,3,2657.2890625
199064,5.27343,1.15919001,6,6,3,19,2,1933,3,2657.2890625
199065,0.62219,0.59898001,3,3,3,19,2,1933,3,2657.2890625
199066,1.15868,0.99363,3,3,3,19,2,1933,3,2657.2890625
199067,1.929,1.37917,6,6,3,19,2,1933,3,2657.2890625
199068,2.79138,1.99077,7,7,3,19,2,1933,3,2657.2890625
199069,0.63926,0.90822001,5,5,3,19,2,1933,3,2657.2890625
199071,2.06983,1.66026001,3,3,3,19,2,1933,3,2657.2890625
199072,1.3463,1.15071,6,6,3,19,2,1933,3,2657.2890625
199073,0.273599,0.023599001,2,2,3,19,2,1940,3,3781.28149414062
199074,2.65668,0.594843999,8,8,3,19,2,1940,3,3781.28149414062
199075,1.979,0.81840999,4,4,3,19,2,1940,3,3781.28149414062
199077,1.8525,1.98754,4,4,3,19,2,1940,3,3781.28149414062
199078,1.50438,2.01507,3,3,3,19,2,1940,3,3781.28149414062
199079,0.4446,0,1,1,3,19,2,1940,3,3781.28149414062
199080,2.16517,1.41517002,3,3,3,19,2,1940,3,3781.28149414062
199081,0.597,0.90841999,3,3,3,19,2,1940,3,3781.28149414062
199082,3.711,0.99217998,5,5,3,19,2,1940,3,3781.28149414062
199083,0.694,0.74362998,2,2,3,19,2,1940,3,3781.28149414062
199085,2.03692,2.02475996,4,4,3,19,2,1941,3,8730.2412109375
199086,0.5555,0.52339999,3,3,3,19,2,1941,3,8730.2412109375
199087,1.09067,1.07642002,4,4,3,19,2,1941,3,8730.2412109375
199088,2.3218,0.205193003,4,4,3,19,2,1941,3,8730.2412109375
199090,0.267,0.182309998,3,3,3,19,2,1941,3,8730.2412109375
199091,0.3855,0.086796997,3,3,3,19,2,1941,3,8730.2412109375
199092,1.29198,1.56296001,4,4,3,19,2,1941,3,8730.2412109375
199093,1.4941,2.379282001,5,5,3,19,2,1941,3,8730.2412109375
199094,0.9471,0.74774001,3,3,3,19,2,1941,3,8730.2412109375
199095,0.8645,0.438268001,4,4,3,19,2,1941,3,8730.2412109375
199097,0.832572,0.89809002,4,4,3,19,2,1909,3,28184.94921875
200011,1.732,0,3,3,3,20,2,2018,3,2428.50244140625
200013,1.235,0.17616,1,1,3,20,2,2018,3,2428.50244140625
200014,0.99,0,2,2,3,20,2,2018,3,2428.50244140625
200015,0,0,1,0,3,20,2,2018,3,2428.50244140625
200016,4.454546,0,3,3,3,20,2,2018,3,2428.50244140625
200017,0,0,1,0,3,20,2,2018,3,NA
200020,1.235,1.30092998,2,2,3,20,2,2018,3,2428.50244140625
200071,0.7193,0,3,3,3,20,2,2015,3,1993.01391601562
200072,2.223,4.90571001,2,2,3,20,2,2015,3,1993.01391601562
200074,1.235,0.35675,2,2,3,20,2,2015,3,1993.01391601562
200075,0.252,0,2,2,3,20,2,2015,3,1993.01391601562
200076,0.499,0,2,2,3,20,2,2015,3,1993.01391601562
200077,1.17972,2.17589996,4,4,3,20,2,2015,3,1993.01391601562
200078,1.66384,1.62522998,4,4,3,20,2,2015,3,1993.01391601562
200079,0.95742,1.61656001,3,3,3,20,2,2015,3,1993.01391601562
200101,1.1437,1.57457,4,4,3,20,2,2025,3,4085.93579101562
200102,0.004,0,1,1,3,20,2,2025,3,4085.93579101562
200103,0.993,0.10544,2,2,3,20,2,2025,3,4085.93579101562
200104,3.216,5.0601,3,3,3,20,2,2025,3,4085.93579101562
200105,0.746,0.74041001,2,2,3,20,2,2025,3,4085.93579101562
200106,0.5998,0,2,2,3,20,2,2025,3,4085.93579101562
200107,1.65496,1.45978997,4,4,3,20,2,2025,3,4085.93579101562
200108,1.20542,0,3,3,3,20,2,2025,3,4085.93579101562
200109,0.2026,0.11703,2,2,3,20,2,2025,3,4085.93579101562
200110,2.977,3.90932998,4,4,3,20,2,2025,3,4085.93579101562
200161,2.228,0.57551999,3,3,3,20,2,2028,3,6181.2021484375
200162,2.0798,0.71318,4,4,3,20,2,2028,3,6181.2021484375
200164,2.832802,0,2,2,1,26,1,2606,3,6181.2021484375
200165,1.245,1.08497,4,4,3,20,2,2028,3,6181.2021484375
200166,1.4366,1.23346004,3,3,3,20,2,2028,3,6181.2021484375
200167,0.48424,0.81148999,3,3,3,20,2,2028,3,6181.2021484375
200168,1.7365,0.47702001,3,3,3,20,2,2028,3,6181.2021484375
200169,3.2185,0,3,3,3,20,1,2021,3,6181.2021484375
200170,0.5,0.54772002,2,2,3,20,2,2028,3,6181.2021484375
200181,2,0.68042002,2,2,3,20,1,2012,3,3543.18115234375
200182,0.7954,0.97137,3,3,3,20,1,2012,3,3543.18115234375
200183,1.618744,0,1,1,3,20,1,2012,3,3543.18115234375
200184,0,0,1,0,3,20,1,2012,3,3543.18115234375
200185,1.52514,0.2533,5,5,3,20,1,2012,3,3543.18115234375
200186,0.8004,0.43099,4,4,3,20,1,2012,3,3543.18115234375
200187,0.3094,0.34028999,3,3,3,20,1,2012,3,3543.18115234375
200188,0,0,1,0,3,20,1,2012,3,3543.18115234375
200189,1.239,0.241329,3,3,3,20,1,2012,3,3543.18115234375
200190,0,0,1,0,3,20,1,2012,3,3543.18115234375
209001,1.488,1.3564,2,2,3,20,2,2003,3,9311.673828125
209002,1.24,0.77218003,3,3,3,20,2,2003,3,9311.673828125
209003,0,0,1,0,3,20,2,2003,3,9311.673828125
209005,2.6232,2.80761001,4,4,3,20,2,2003,3,9311.673828125
209006,1.0918,0.38324,3,3,3,20,2,2003,3,9311.673828125
209007,1.8348,2.21437002,4,4,3,20,2,2003,3,9311.673828125
209009,3.956,3.39602998,4,4,3,20,2,2003,3,9311.673828125
209010,1.3338,1.13248999,4,4,3,20,2,2003,3,9311.673828125
209011,2.122744,0.36163,3,3,3,20,2,2003,3,9311.673828125
209012,0.998,1.2738,2,2,3,20,2,2003,3,9311.673828125
209014,1.3388,0,3,3,3,20,2,2009,3,5489.44580078125
209015,1.734,0.92467998,3,3,3,20,2,2009,3,5489.44580078125
209016,2.722,0.314824988,3,3,3,20,2,2009,3,5489.44580078125
209017,1.4129,0.8335,4,4,3,20,2,2009,3,5489.44580078125
209018,1.1432,0.310364001,4,4,3,20,2,2009,3,5489.44580078125
209019,1.981,1.13221999,4,4,3,20,2,2009,3,5489.44580078125
209020,2.16084,1.16602997,5,5,3,20,2,2009,3,5489.44580078125
209021,0.6472,0.47042998,2,2,3,20,2,2009,3,5489.44580078125
209022,0.993,0.92393999,3,3,3,20,2,2009,3,5489.44580078125
209023,0.251,0,2,2,3,20,2,2009,3,5489.44580078125
209025,0.0035,0,1,1,3,20,2,2010,3,8543.1826171875
209026,0.0025,0,1,1,3,20,2,2010,3,8543.1826171875
209027,0.004,0,1,1,3,20,2,2010,3,8543.1826171875
209028,0.006,0,1,1,3,20,2,2010,3,8543.1826171875
209029,0.746,0.65403998,3,3,3,20,2,2010,3,8543.1826171875
209030,0.005,0,1,1,3,20,2,2010,3,8543.1826171875
209031,0.002,0,1,1,3,20,2,2010,3,8543.1826171875
209033,0.008,0,1,1,3,20,2,2010,3,8543.1826171875
209035,0.012,0,1,1,3,20,2,2010,3,8543.1826171875
209036,2.48,0,2,2,3,20,2,2010,3,8543.1826171875
209037,1.4895,7.8413,2,2,3,20,1,2016,3,7162.32080078125
209038,0.9955,0,2,2,3,20,1,2016,3,7162.32080078125
209041,0.746,0.64716001,2,2,3,20,1,2016,3,7162.32080078125
209042,0.005,0,1,1,3,20,1,2016,3,7162.32080078125
209043,0,0,1,0,3,20,1,2016,3,7162.32080078125
209044,1.0918,0,3,3,3,20,1,2016,3,7162.32080078125
209045,1.995,0.046107001,3,3,3,20,1,2016,3,7162.32080078125
209046,0,0,1,0,3,20,1,2016,3,7162.32080078125
209047,0,0,1,0,3,20,1,2016,3,7162.32080078125
209048,2.478,0,2,2,3,20,1,2016,3,7162.32080078125
209049,8.8995,1.95608003,4,4,3,20,2,2016,3,5041.1845703125
209050,3.463,1.79987002,3,3,3,20,2,2016,3,5041.1845703125
209051,7.4175,1.26767998,3,3,3,20,2,2016,3,5041.1845703125
209052,1.6372,1.5675,3,3,3,20,2,2016,3,5041.1845703125
209053,2.475,3.4532,2,2,3,20,2,2016,3,5041.1845703125
209055,1.4376,3.53275,4,4,3,20,2,2016,3,5041.1845703125
209056,1.3388,2.05553999,3,3,3,20,2,2016,3,5041.1845703125
209058,0.9925,1.0121,2,2,3,20,2,2016,3,5041.1845703125
209059,2.476,1.1115,3,3,3,20,2,2016,3,5041.1845703125
209060,2.3268,1.1118,3,3,3,20,2,2016,3,5041.1845703125
209062,1.485,0,2,2,3,20,1,2021,3,21511.578125
209063,2,0.83447998,1,1,3,20,1,2021,3,21511.578125
209064,0,0,1,0,3,20,1,2021,3,21511.578125
209066,0,0,1,0,3,20,1,2021,3,21511.578125
209067,0.013,0,3,3,3,20,1,2021,3,21511.578125
209068,0.3004,0.18306,2,2,3,20,1,2021,3,21511.578125
209069,0.26382,0.50686,3,3,3,20,1,2021,3,21511.578125
209070,0.003,0,1,1,3,20,1,2021,3,21511.578125
209071,1.0898,0,3,3,3,20,1,2021,3,21511.578125
209072,0.005,0,1,1,3,20,1,2021,3,21511.578125
209073,0,0,1,0,3,20,1,2021,3,14565.3623046875
209075,0,0,1,0,3,20,1,2021,3,14565.3623046875
209077,0.494,0,1,1,3,20,1,2021,3,14565.3623046875
209078,0,0,1,0,3,20,1,2021,3,14565.3623046875
209079,0.1507,0.17424,2,2,3,20,1,2021,3,14565.3623046875
209080,0.0355,0,4,4,3,20,1,2021,3,14565.3623046875
209081,0.0123,0,3,3,3,20,1,2021,3,14565.3623046875
209082,0.0025,0,1,1,3,20,1,2021,3,14565.3623046875
209083,0.1502,0,2,2,3,20,1,2021,3,14565.3623046875
209084,0.003,0,1,1,3,20,1,2021,3,14565.3623046875
209085,0.7954,0.54466499,4,4,3,20,2,2025,3,16958.9609375
209086,0.6225,1.20478,3,3,3,20,2,2025,3,16958.9609375
209087,2.6232,3.9393,3,3,3,20,2,2025,3,16958.9609375
209088,2.4256,3.3126419818,8,8,3,20,2,2025,3,16958.9609375
209089,2.26682,2.01948999,3,3,3,20,2,2025,3,16958.9609375
209090,1.489,0.81182002,2,2,3,20,2,2025,3,16958.9609375
209091,3.6112,0.83942998,4,4,3,20,2,2025,3,16958.9609375
209094,1.1437,1.12730998,3,3,3,20,2,2025,3,16958.9609375
209095,0.8448,0.63343001,3,3,3,20,2,2025,3,16958.9609375
209096,1.24,0.98213,4,4,3,20,2,2025,3,16958.9609375
209098,4.856232,0.195554001,2,2,3,20,2,2026,3,3915.66723632812
209099,4,0.29793999,1,1,3,20,2,2026,3,3915.66723632812
209100,6.0025,2.2719,2,2,3,20,2,2026,3,3915.66723632812
209101,1.5314,1.16216001,2,2,3,20,2,2026,3,3915.66723632812
209102,20.41208,9.1283,4,4,3,20,2,2026,3,3915.66723632812
209103,5.260918,0.79255,2,2,3,20,2,2026,3,3915.66723632812
209105,0.8932,0.69007998,2,2,3,20,2,2026,3,3915.66723632812
209106,0.993,1.3195,2,2,3,20,2,2026,3,3915.66723632812
209107,1.3438,1.10676997,3,3,3,20,2,2026,3,3915.66723632812
209108,0.9436,0,3,3,3,20,2,2026,3,3915.66723632812
209111,0.993,0.24113999,2,2,3,20,2,2032,3,7198.05908203125
209112,2.48,0.95127002,3,3,3,20,2,2032,3,7198.05908203125
209113,2.228,0.81852002,3,3,3,20,2,2032,3,7198.05908203125
209114,0.5504,0.32541,3,3,3,20,2,2032,3,7198.05908203125
209115,1.0933,1.19833003,3,3,3,20,2,2032,3,7198.05908203125
209116,0.77558,0.634406019,3,3,3,20,2,2032,3,7198.05908203125
209117,0.8398,0,1,1,3,20,2,2032,3,7198.05908203125
209118,3.211,0.87085,3,3,3,20,2,2032,3,7198.05908203125
209119,0.5973,0,3,3,3,20,2,2032,3,7198.05908203125
209120,0.3992,0,3,3,3,20,2,2032,3,7198.05908203125
209121,1.0868,0,2,2,3,20,2,2034,3,7152.2353515625
209122,1.0868,1.30443003,2,2,3,20,2,2034,3,7152.2353515625
209123,0.7657,0.840729989,3,3,3,20,2,2034,3,7152.2353515625
209124,0.741,0.80211001,1,1,3,20,2,2034,3,7152.2353515625
209125,1.0868,0.52336001,2,2,3,20,2,2034,3,7152.2353515625
209126,1.78828,2.0036,3,3,3,20,2,2034,3,7152.2353515625
209127,1.18807,1.01754002,3,3,3,20,2,2034,3,7152.2353515625
209128,1.01517,1.23949,3,3,3,20,2,2034,3,7152.2353515625
209130,1.3585,0.80002002,3,3,3,20,2,2034,3,7152.2353515625
209131,1.618744,0.8059,1,1,3,20,2,2034,3,7152.2353515625
210001,0,0,1,0,3,21,2,2106,3,5144.1875
210002,0,0,1,0,3,21,2,2106,3,5144.1875
210003,0,0,1,0,3,21,2,2106,3,5144.1875
210004,7,0,1,1,3,21,2,2106,3,5144.1875
210005,3,0,2,2,3,21,2,2106,3,5144.1875
210006,14,0,2,2,3,21,2,2106,3,5144.1875
210007,0,0,1,0,3,21,2,2106,3,5144.1875
210008,0,0,1,0,3,21,2,2106,3,5144.1875
210009,0,0,1,0,3,21,2,2106,3,5144.1875
210010,0,0,1,0,3,21,2,2106,3,5144.1875
210031,5,2.3299,1,1,3,21,2,2119,3,3906.29736328125
210032,4,0.35858999,1,1,3,21,2,2119,3,3906.29736328125
210033,2,0.28947,1,1,3,21,2,2119,3,3906.29736328125
210034,2,0.27348999,1,1,3,21,2,2119,3,3906.29736328125
210035,1.482,3.8578,1,1,3,21,2,2119,3,3906.29736328125
210036,1.214058,0,1,1,3,21,2,2119,3,3906.29736328125
210037,1.482,1.4717,1,1,3,21,2,2119,3,3906.29736328125
210038,0.404686,0.63162998,1,1,3,21,2,2119,3,3906.29736328125
210039,1,1.3772,1,1,3,21,2,2119,3,3906.29736328125
210040,0.5928,1.0707,1,1,3,21,2,2119,3,3906.29736328125
210051,0,0,1,0,1,26,2,2616,3,1846.59899902344
210052,3,1.3897,1,1,3,21,2,2115,3,1846.59899902344
210053,3,5.7251,1,1,3,21,2,2115,3,1846.59899902344
210054,5,3.7155,1,1,3,21,2,2115,3,1846.59899902344
210055,2,1.3014,1,1,3,21,2,2115,3,1846.59899902344
210056,1.976,2.6384,1,1,3,21,2,2115,3,1846.59899902344
210057,2.428116,0.77172002,1,1,3,21,2,2115,3,1846.59899902344
210058,0.988,4.3375,1,1,3,21,2,2115,3,1846.59899902344
210060,1.21524,2.5472,1,1,3,21,2,2115,3,1846.59899902344
219001,4,0,1,1,3,21,1,2101,3,2767.05981445312
219002,1,0.40018,1,1,3,21,1,2101,3,2767.05981445312
219003,2.3035145,0,2,2,3,21,1,2101,3,2767.05981445312
219004,0.404686,0,1,1,3,21,1,2101,3,2767.05981445312
219005,0.91884,0.18462,1,1,3,21,1,2101,3,2767.05981445312
219006,0,0,1,0,3,21,1,2101,3,2767.05981445312
219007,0,0,1,0,3,21,1,2101,3,2767.05981445312
219008,0,0,1,0,3,21,1,2101,3,2767.05981445312
219009,0.2964,0,1,1,3,21,1,2101,3,2767.05981445312
219010,2,0,1,1,3,21,1,2101,3,2767.05981445312
219014,0.404686,1.5007,1,1,3,21,2,2105,3,10438.3369140625
