"hhid","plotid","wave","state","zone","sector","lga","area_ha","area_declared_ha","area_gps_ha"
49133,3,4,4,4,1,407,NA,NA,NA
49133,5,4,4,4,1,407,NA,NA,NA
49133,6,4,4,4,1,407,NA,NA,NA
49134,1,4,4,4,1,407,0.51283999,NA,0.51283999
49134,2,4,4,4,1,407,NA,NA,NA
49134,3,4,4,4,1,407,NA,NA,NA
49134,4,4,4,4,1,407,NA,NA,NA
49134,5,4,4,4,1,407,NA,NA,NA
49134,6,4,4,4,1,407,NA,NA,NA
49135,1,4,4,4,1,407,NA,NA,NA
49135,2,4,4,4,1,407,0.019802,NA,0.019802
49135,3,4,4,4,1,407,0.0074459999,NA,0.0074459999
49136,1,4,4,4,1,407,NA,NA,NA
49136,2,4,4,4,1,407,NA,NA,NA
49136,3,4,4,4,1,407,NA,NA,NA
49136,4,4,4,4,1,407,NA,NA,NA
49136,5,4,4,4,1,407,NA,NA,NA
49136,6,4,4,4,1,407,NA,NA,NA
49137,1,4,4,4,1,407,NA,NA,NA
49137,2,4,4,4,1,407,0.01012,NA,0.01012
49137,3,4,4,4,1,407,0.006052,0.003593,0.006052
49137,4,4,4,4,1,407,NA,NA,NA
49137,5,4,4,4,1,407,NA,NA,NA
49137,6,4,4,4,1,407,NA,NA,NA
50001,1,4,5,2,2,506,1.5204,NA,1.5204
50001,2,4,5,2,2,506,1.1915,NA,1.1915
50001,3,4,5,2,2,506,0.16808,NA,0.16808
50001,4,4,5,2,2,506,NA,NA,NA
50001,5,4,5,2,2,506,NA,NA,NA
50002,1,4,5,2,2,506,0.90387998,NA,0.90387998
50002,2,4,5,2,2,506,0.79065,NA,0.79065
50002,3,4,5,2,2,506,0.31708999,NA,0.31708999
50002,4,4,5,2,2,506,0.7172,NA,0.7172
50002,5,4,5,2,2,506,0.16085,NA,0.16085
50002,6,4,5,2,2,506,0.41261001,NA,0.41261001
50003,1,4,5,2,2,506,0.26333,NA,0.26333
50003,2,4,5,2,2,506,0.046920001,NA,0.046920001
50003,3,4,5,2,2,506,1.1436,NA,1.1436
50003,4,4,5,2,2,506,0.89705,NA,0.89705
50003,5,4,5,2,2,506,0.36151001,NA,0.36151001
50003,6,4,5,2,2,506,0.12272,NA,0.12272
50003,7,4,5,2,2,506,NA,NA,NA
50003,8,4,5,2,2,506,NA,NA,NA
50004,1,4,5,2,2,506,0.16767,NA,0.16767
50004,2,4,5,2,2,506,1.2603,NA,1.2603
50004,4,4,5,2,2,506,0.34748999,NA,0.34748999
50004,5,4,5,2,2,506,0.3793,NA,0.3793
50004,6,4,5,2,2,506,0.78788999,NA,0.78788999
50004,7,4,5,2,2,506,0.21927,NA,0.21927
50004,8,4,5,2,2,506,0.26401001,NA,0.26401001
50004,9,4,5,2,2,506,NA,NA,NA
50005,1,4,5,2,2,506,0.32678,NA,0.32678
50005,2,4,5,2,2,506,NA,NA,NA
50005,4,4,5,2,2,506,NA,NA,NA
50005,5,4,5,2,2,506,NA,NA,NA
50006,2,4,5,2,2,506,0.17316,NA,0.17316
50006,3,4,5,2,2,506,0.54915,NA,0.54915
50006,4,4,5,2,2,506,0.69716001,NA,0.69716001
50006,5,4,5,2,2,506,0.5854,NA,0.5854
50006,6,4,5,2,2,506,0.39158999,NA,0.39158999
50006,7,4,5,2,2,506,0.12062,NA,0.12062
50006,8,4,5,2,2,506,0.33996001,NA,0.33996001
50006,9,4,5,2,2,506,NA,NA,NA
50007,1,4,5,2,2,506,NA,NA,NA
50007,2,4,5,2,2,506,0.9864,NA,0.9864
50007,3,4,5,2,2,506,0.12427,NA,0.12427
50007,4,4,5,2,2,506,0.34988,NA,0.34988
50007,5,4,5,2,2,506,0.41107002,NA,0.41107002
50007,6,4,5,2,2,506,NA,NA,NA
50007,7,4,5,2,2,506,NA,NA,NA
50008,1,4,5,2,2,506,NA,NA,NA
50008,2,4,5,2,2,506,0.23593999,NA,0.23593999
50008,3,4,5,2,2,506,0.67668999,NA,0.67668999
50008,4,4,5,2,2,506,0.38496001,NA,0.38496001
50008,5,4,5,2,2,506,0.62767998,NA,0.62767998
50008,6,4,5,2,2,506,0.37608999,NA,0.37608999
50008,7,4,5,2,2,506,NA,NA,NA
50009,1,4,5,2,2,506,0.88167002,NA,0.88167002
50009,2,4,5,2,2,506,0.037489999,0.48635,0.037489999
50009,3,4,5,2,2,506,0.36743,NA,0.36743
50009,4,4,5,2,2,506,0.53787998,NA,0.53787998
50009,5,4,5,2,2,506,0.49673999,NA,0.49673999
50009,6,4,5,2,2,506,0.53747998,NA,0.53747998
50009,7,4,5,2,2,506,0.10313,NA,0.10313
50009,8,4,5,2,2,506,3.1737,NA,3.1737
50009,9,4,5,2,2,506,NA,NA,NA
50009,10,4,5,2,2,506,NA,NA,NA
50031,1,4,5,2,2,502,0.93655996,NA,0.93655996
50031,2,4,5,2,2,502,0.41577998,NA,0.41577998
50031,3,4,5,2,2,502,0.15667,NA,0.15667
50032,1,4,5,2,2,502,0.12507,NA,0.12507
50032,2,4,5,2,2,502,0.14606,NA,0.14606
50032,3,4,5,2,2,502,NA,NA,NA
50032,4,4,5,2,2,502,NA,NA,NA
50033,1,4,5,2,2,502,0.75203999,NA,0.75203999
50033,2,4,5,2,2,502,0.70527002,NA,0.70527002
50033,3,4,5,2,2,502,NA,NA,NA
50033,4,4,5,2,2,502,NA,NA,NA
50033,6,4,5,2,2,502,NA,NA,NA
50033,7,4,5,2,2,502,NA,NA,NA
50033,8,4,5,2,2,502,1.3696,NA,1.3696
50033,9,4,5,2,2,502,0.25378999,NA,0.25378999
50033,10,4,5,2,2,502,0.085057001,NA,0.085057001
50034,1,4,5,2,2,502,0.56748999,NA,0.56748999
50034,2,4,5,2,2,502,0.63196001,NA,0.63196001
50034,3,4,5,2,2,502,0.18901,NA,0.18901
50034,4,4,5,2,2,502,1.7144,NA,1.7144
50034,5,4,5,2,2,502,NA,NA,NA
50035,1,4,5,2,2,502,0.019146001,0.017546,0.019146001
50035,2,4,5,2,2,502,0.097621002,NA,0.097621002
50035,3,4,5,2,2,502,0.42043999,NA,0.42043999
50035,4,4,5,2,2,502,1.705,NA,1.705
50035,5,4,5,2,2,502,2.9825,NA,2.9825
50035,6,4,5,2,2,502,NA,NA,NA
50035,7,4,5,2,2,502,NA,NA,NA
50036,1,4,5,2,2,502,0.95905996,NA,0.95905996
50036,2,4,5,2,2,502,1.8774,NA,1.8774
50036,3,4,5,2,2,502,0.85062998,NA,0.85062998
50036,4,4,5,2,2,502,0.28007,NA,0.28007
50036,5,4,5,2,2,502,NA,NA,NA
50036,6,4,5,2,2,502,NA,NA,NA
50036,7,4,5,2,2,502,NA,NA,NA
50037,1,4,5,2,2,502,0.22455,NA,0.22455
50037,2,4,5,2,2,502,0.027967999,NA,0.027967999
50037,3,4,5,2,2,502,0.16171,NA,0.16171
50037,4,4,5,2,2,502,0.10347,NA,0.10347
50038,1,4,5,2,2,502,0.71278999,NA,0.71278999
50038,2,4,5,2,2,502,0.47487998,NA,0.47487998
50038,3,4,5,2,2,502,0.25296001,0.37889,0.25296001
50038,4,4,5,2,2,502,0.028664001,NA,0.028664001
50038,5,4,5,2,2,502,NA,NA,NA
50039,1,4,5,2,2,502,NA,NA,NA
50039,2,4,5,2,2,502,0.99049004,NA,0.99049004
50039,3,4,5,2,2,502,0.94425,NA,0.94425
50040,1,4,5,2,2,502,2.657,NA,2.657
50040,2,4,5,2,2,502,0.73075,NA,0.73075
50040,3,4,5,2,2,502,0.91995,NA,0.91995
50040,4,4,5,2,2,502,0.63071001,NA,0.63071001
50040,5,4,5,2,2,502,0.19076,NA,0.19076
50040,7,4,5,2,2,502,NA,NA,NA
50051,1,4,5,2,2,513,0.27643999,0.579,0.27643999
50051,2,4,5,2,2,513,0.34893,NA,0.34893
50051,3,4,5,2,2,513,0.40695,NA,0.40695
50051,4,4,5,2,2,513,1.6921,NA,1.6921
50051,5,4,5,2,2,513,0.25147,NA,0.25147
50051,6,4,5,2,2,513,0.274,NA,0.274
50051,7,4,5,2,2,513,0.27573999,NA,0.27573999
50051,8,4,5,2,2,513,NA,NA,NA
50052,1,4,5,2,2,513,1.0311,NA,1.0311
50052,2,4,5,2,2,513,0.64677998,NA,0.64677998
50052,3,4,5,2,2,513,0.68902998,NA,0.68902998
50052,4,4,5,2,2,513,NA,NA,NA
50052,5,4,5,2,2,513,NA,NA,NA
50053,1,4,5,2,2,513,NA,NA,NA
50053,2,4,5,2,2,513,0.98699004,NA,0.98699004
50053,3,4,5,2,2,513,NA,NA,NA
50053,4,4,5,2,2,513,1.337,NA,1.337
50053,5,4,5,2,2,513,0.14732,NA,0.14732
50053,6,4,5,2,2,513,0.24257,NA,0.24257
50054,1,4,5,2,2,513,1.4128,NA,1.4128
50054,2,4,5,2,2,513,0.81793999,NA,0.81793999
50054,3,4,5,2,2,513,0.5916,NA,0.5916
50054,4,4,5,2,2,513,0.12211,NA,0.12211
50054,5,4,5,2,2,513,0.063498999,0.65952,0.063498999
50055,1,4,5,2,2,513,0.4783,NA,0.4783
50055,2,4,5,2,2,513,0.294,NA,0.294
50055,4,4,5,2,2,513,NA,NA,NA
50055,5,4,5,2,2,513,0.16614,NA,0.16614
50056,1,4,5,2,2,513,0.40416001,NA,0.40416001
50056,2,4,5,2,2,513,0.98754004,NA,0.98754004
50056,3,4,5,2,2,513,0.26868,NA,0.26868
50056,4,4,5,2,2,513,0.17161,NA,0.17161
50056,5,4,5,2,2,513,NA,NA,NA
50056,6,4,5,2,2,513,0.019887,NA,0.019887
50057,1,4,5,2,2,513,0.12838,NA,0.12838
50057,2,4,5,2,2,513,0.60373999,NA,0.60373999
50057,3,4,5,2,2,513,0.94794004,NA,0.94794004
50057,4,4,5,2,2,513,0.17825,NA,0.17825
50057,5,4,5,2,2,513,0.056197998,NA,0.056197998
50057,6,4,5,2,2,513,0.65387998,NA,0.65387998
50057,7,4,5,2,2,513,0.11587,NA,0.11587
50057,8,4,5,2,2,513,0.017009,NA,0.017009
50057,9,4,5,2,2,513,0.10584,NA,0.10584
50058,1,4,5,2,2,513,0.29655,NA,0.29655
50058,2,4,5,2,2,513,0.36803,NA,0.36803
50058,3,4,5,2,2,513,NA,NA,NA
50059,1,4,5,2,2,513,NA,NA,NA
50059,2,4,5,2,2,513,1.1375,NA,1.1375
50059,3,4,5,2,2,513,0.73623999,NA,0.73623999
50059,4,4,5,2,2,513,1.3868,NA,1.3868
50059,5,4,5,2,2,513,0.78697998,NA,0.78697998
50059,6,4,5,2,2,513,NA,NA,NA
50060,1,4,5,2,2,513,0.15844,0.40744,0.15844
50060,2,4,5,2,2,513,0.050772,NA,0.050772
50060,3,4,5,2,2,513,0.082145001,NA,0.082145001
50060,6,4,5,2,2,513,NA,NA,NA
50060,7,4,5,2,2,513,0.13484,0.36596,0.13484
50060,8,4,5,2,2,513,0.098516998,0.11389,0.098516998
50091,1,4,5,2,2,508,0.37256001,NA,0.37256001
50091,2,4,5,2,2,508,1.0209,NA,1.0209
50091,3,4,5,2,2,508,0.67847998,NA,0.67847998
50091,4,4,5,2,2,508,0.62258999,NA,0.62258999
50091,5,4,5,2,2,508,2.4014,NA,2.4014
50091,6,4,5,2,2,508,NA,NA,NA
50091,7,4,5,2,2,508,NA,NA,NA
50092,1,4,5,2,2,508,1.678,NA,1.678
50092,2,4,5,2,2,508,1.6904,NA,1.6904
50092,3,4,5,2,2,508,0.67077002,NA,0.67077002
50092,4,4,5,2,2,508,0.2527,NA,0.2527
50092,5,4,5,2,2,508,NA,NA,NA
50092,6,4,5,2,2,508,NA,NA,NA
50092,7,4,5,2,2,508,NA,NA,NA
50093,1,4,5,2,2,508,2.5478,NA,2.5478
50093,2,4,5,2,2,508,0.53641001,NA,0.53641001
50093,3,4,5,2,2,508,NA,NA,NA
50093,4,4,5,2,2,508,NA,NA,NA
50094,1,4,5,2,2,508,2.9535,NA,2.9535
50094,2,4,5,2,2,508,1.0464,NA,1.0464
50094,3,4,5,2,2,508,0.52446001,NA,0.52446001
50094,4,4,5,2,2,508,NA,NA,NA
50095,1,4,5,2,2,508,0.47761001,NA,0.47761001
50095,2,4,5,2,2,508,0.43257998,NA,0.43257998
50095,3,4,5,2,2,508,0.54482998,NA,0.54482998
50095,4,4,5,2,2,508,0.23672,NA,0.23672
50095,5,4,5,2,2,508,NA,NA,NA
50097,1,4,5,2,2,508,1.4304,NA,1.4304
50097,2,4,5,2,2,508,0.73696001,NA,0.73696001
50097,3,4,5,2,2,508,0.31078,NA,0.31078
50097,4,4,5,2,2,508,NA,NA,NA
50097,5,4,5,2,2,508,0.19413,NA,0.19413
50097,6,4,5,2,2,508,0.50262998,NA,0.50262998
50097,7,4,5,2,2,508,0.33753,NA,0.33753
50097,8,4,5,2,2,508,0.33868,NA,0.33868
50097,9,4,5,2,2,508,0.54945,NA,0.54945
50097,10,4,5,2,2,508,0.78242002,NA,0.78242002
50098,1,4,5,2,2,508,NA,NA,NA
50098,2,4,5,2,2,508,NA,NA,NA
50099,1,4,5,2,2,508,NA,NA,NA
50099,2,4,5,2,2,508,2.2013,NA,2.2013
50099,3,4,5,2,2,508,1.2898,NA,1.2898
50099,5,4,5,2,2,508,0.81907002,NA,0.81907002
50099,6,4,5,2,2,508,3.1006,NA,3.1006
50099,7,4,5,2,2,508,0.72551001,NA,0.72551001
50099,8,4,5,2,2,508,NA,NA,NA
50099,9,4,5,2,2,508,0.24848,NA,0.24848
50100,1,4,5,2,2,508,NA,NA,NA
50100,2,4,5,2,2,508,0.88602998,NA,0.88602998
50100,3,4,5,2,2,508,0.87067002,NA,0.87067002
50100,4,4,5,2,2,508,0.37531001,NA,0.37531001
50100,5,4,5,2,2,508,0.11706,NA,0.11706
50131,1,4,5,2,2,518,NA,NA,NA
50131,2,4,5,2,2,518,0.088666998,NA,0.088666998
50131,3,4,5,2,2,518,0.28822,NA,0.28822
50131,4,4,5,2,2,518,1.5377,NA,1.5377
50132,1,4,5,2,2,518,NA,NA,NA
50132,2,4,5,2,2,518,0.36108,NA,0.36108
50132,3,4,5,2,2,518,0.47023999,NA,0.47023999
50132,4,4,5,2,2,518,0.95624004,NA,0.95624004
50132,5,4,5,2,2,518,0.40628999,NA,0.40628999
50132,7,4,5,2,2,518,0.27687,NA,0.27687
50133,1,4,5,2,2,518,1.9284,NA,1.9284
50133,2,4,5,2,2,518,0.8708,NA,0.8708
50133,3,4,5,2,2,518,3.3965,NA,3.3965
50133,4,4,5,2,2,518,1.0292,NA,1.0292
50133,5,4,5,2,2,518,0.56350698,NA,0.56350698
50133,6,4,5,2,2,518,NA,NA,NA
50134,1,4,5,2,2,518,1.6406,NA,1.6406
50134,2,4,5,2,2,518,1.642,NA,1.642
50134,3,4,5,2,2,518,0.45600601,NA,0.45600601
50134,4,4,5,2,2,518,0.37260901,NA,0.37260901
50134,5,4,5,2,2,518,NA,NA,NA
50134,6,4,5,2,2,518,NA,NA,NA
50135,1,4,5,2,2,518,1.664,NA,1.664
50135,2,4,5,2,2,518,0.21670901,NA,0.21670901
50135,3,4,5,2,2,518,0.29300901,NA,0.29300901
50135,4,4,5,2,2,518,NA,NA,NA
50135,5,4,5,2,2,518,NA,NA,NA
50136,1,4,5,2,2,518,0.52177998,NA,0.52177998
50136,2,4,5,2,2,518,0.74252998,NA,0.74252998
50136,3,4,5,2,2,518,1.414,NA,1.414
50136,4,4,5,2,2,518,0.80865,NA,0.80865
50136,5,4,5,2,2,518,0.88532002,NA,0.88532002
50136,6,4,5,2,2,518,NA,NA,NA
50137,1,4,5,2,2,518,0.1204,0.048035,0.1204
50137,2,4,5,2,2,518,0.75672998,NA,0.75672998
50137,3,4,5,2,2,518,NA,NA,NA
50138,1,4,5,2,2,518,NA,NA,NA
50138,2,4,5,2,2,518,0.51398999,NA,0.51398999
