hhid,total_area_ha,total_area_gps_ha,n_plots,n_plots_valides,region,etat,zone_residence,strate,wt_wave4
189121,2.03915,2.33833999,6,6,North West,Jigawa,Rural,3,4606.5146484375
189122,2.4699999999999998,2.82997998,2,2,North West,Jigawa,Rural,3,4606.5146484375
189125,1.809372,0.73642998,2,2,North West,Jigawa,Rural,3,4606.5146484375
189126,2.77134,0.36904,4,4,North West,Jigawa,Rural,3,4606.5146484375
189127,3.1616,0.634431012,4,4,North West,Jigawa,Rural,3,4606.5146484375
189128,1.5808,1.34382002,3,3,North West,Jigawa,Rural,3,4606.5146484375
189129,1.5808,0.31978998999999997,2,2,North West,Jigawa,Rural,3,4606.5146484375
189130,1.482,0.64267998,2,2,North West,Jigawa,Rural,3,4606.5146484375
189131,1.0373999999999999,1.0709299799999998,2,2,North West,Jigawa,Rural,3,4606.5146484375
189132,1.2349999999999999,0.43211999,2,2,North West,Jigawa,Rural,3,4606.5146484375
189133,1.741,1.63263001,3,3,North West,Jigawa,Rural,3,7476.849609375
189134,0.1976,0.46307998,1,1,North West,Jigawa,Rural,3,7476.849609375
189136,0.011000000000000001,0.21665,1,1,North West,Jigawa,Rural,3,7476.849609375
189137,0.809372,2.18561001,2,2,North West,Jigawa,Rural,3,7476.849609375
189139,2.717,3.434,3,3,North West,Jigawa,Rural,3,7476.849609375
189140,2.02343,5.57229002,5,5,North West,Jigawa,Rural,3,7476.849609375
189141,1.214058,1.95755998,3,3,North West,Jigawa,Rural,3,7476.849609375
189142,0.429546,0.96137998,2,2,North West,Jigawa,Rural,3,7476.849609375
189143,3.290288,2.098081961,8,8,North West,Jigawa,Rural,3,7476.849609375
189144,2.964,1.6225099699999999,5,5,North West,Jigawa,Rural,3,7476.849609375
189147,0.8150999999999999,0.61836001,1,1,North West,Jigawa,Rural,3,15675.4521484375
189148,0.834992,0.71718002,3,3,North West,Jigawa,Rural,3,15675.4521484375
189149,0.05011,0.174435002,2,2,North West,Jigawa,Rural,3,15675.4521484375
189150,7.10778,1.6352769520000001,8,8,North West,Jigawa,Rural,3,15675.4521484375
189151,0.404686,0,1,1,North West,Jigawa,Rural,3,15675.4521484375
189152,NA,0,1,0,North West,Jigawa,Rural,3,15675.4521484375
189154,0.6422,1.2177900199999998,2,2,North West,Jigawa,Rural,3,15675.4521484375
189155,1,0.24536999999999998,1,1,North West,Jigawa,Rural,3,15675.4521484375
189156,3.237488,0,3,3,North West,Jigawa,Rural,3,15675.4521484375
189157,0.87004,0.71023999,2,2,North West,Jigawa,Rural,3,2532.90380859375
189158,1.2865199999999999,0.17858,2,2,North West,Jigawa,Rural,3,2532.90380859375
189159,0.404686,0.46105,1,1,North West,Jigawa,Rural,3,2532.90380859375
189160,0.809372,0.15315,1,1,North West,Jigawa,Rural,3,2532.90380859375
189161,NA,0,1,0,North West,Jigawa,Rural,3,2532.90380859375
189162,0.513366,0.10714000000000001,2,2,North West,Jigawa,Rural,3,2532.90380859375
189164,4,0.41237002,1,1,North West,Jigawa,Rural,3,2532.90380859375
189165,3.1616,0.39130001000000003,2,2,North West,Jigawa,Rural,3,2532.90380859375
189167,1.5434,1.1755,2,2,North West,Jigawa,Rural,3,2532.90380859375
189168,2.59,2.60133999,2,2,North West,Jigawa,Rural,3,2532.90380859375
189169,1.275648,2.1376640200000003,4,4,North West,Jigawa,Rural,3,7941.9794921875
189170,3.211,0.783873998,5,5,North West,Jigawa,Rural,3,7941.9794921875
189171,1.639686,1.0331300300000001,3,3,North West,Jigawa,Rural,3,7941.9794921875
189173,0.5434,0.308229992,2,2,North West,Jigawa,Rural,3,7941.9794921875
189174,0.06264,0.18492999999999998,2,2,North West,Jigawa,Rural,3,7941.9794921875
189175,2.386686,1.07430001,4,4,North West,Jigawa,Rural,3,7941.9794921875
189176,1.7964,1.2829999980000002,3,3,North West,Jigawa,Rural,3,7941.9794921875
189178,0.809372,0.5311899899999999,2,2,North West,Jigawa,Rural,3,7941.9794921875
189179,1.214058,0.998854011,3,3,North West,Jigawa,Rural,3,7941.9794921875
189180,2.832802,2.0417699700000003,4,4,North West,Jigawa,Rural,3,7941.9794921875
189181,1.2496180000000001,0.9320579609999999,2,2,North West,Jigawa,Urbain,3,6567.08642578125
189183,0.21208,0,2,2,North West,Jigawa,Urbain,3,6567.08642578125
189184,0.404686,0.37606001,1,1,North West,Jigawa,Urbain,3,6567.08642578125
189185,NA,0,1,0,North West,Jigawa,Urbain,3,6567.08642578125
189186,NA,0,1,0,North West,Jigawa,Urbain,3,6567.08642578125
189187,NA,0,1,0,North West,Jigawa,Urbain,3,6567.08642578125
189188,1,0.41187998,1,1,North West,Jigawa,Urbain,3,6567.08642578125
189189,NA,0,1,0,North West,Jigawa,Urbain,3,6567.08642578125
189191,NA,0,1,0,North West,Jigawa,Urbain,3,6567.08642578125
189192,0.404686,0.34558,1,1,North West,Jigawa,Urbain,3,6567.08642578125
189193,1.274108,1.37002003,5,5,North West,Jigawa,Rural,3,2228.435302734375
189194,2.041,1.318720029,5,5,North West,Jigawa,Rural,3,2228.435302734375
189195,0.524536,0.874739004,7,7,North West,Jigawa,Rural,3,2228.435302734375
189196,4.046860000000001,1.4512900100000001,4,4,North West,Jigawa,Rural,3,2228.435302734375
189197,0.6916,0.938841017,3,3,North West,Jigawa,Rural,3,2228.435302734375
189199,1.0868,0.5095000000000001,3,3,North West,Jigawa,Rural,3,2228.435302734375
189200,1.482,1.4013600099999999,2,2,North West,Jigawa,Rural,3,2228.435302734375
189202,0.53352,0.37301000000000006,3,3,North West,Jigawa,Rural,3,2228.435302734375
189203,2.428116,1.1547,4,4,North West,Jigawa,Rural,3,2228.435302734375
189204,1.8821400000000001,1.172021971,5,5,North West,Jigawa,Rural,3,2228.435302734375
189205,1.29,0.29333000000000004,2,2,North West,Jigawa,Rural,3,5677.91455078125
189206,0.03,0.030548000999999998,1,1,North West,Jigawa,Rural,3,5677.91455078125
189207,NA,0,1,0,North Central,Zamfara,Urbain,3,5677.91455078125
189209,0.404686,0.19826,1,1,North West,Jigawa,Rural,3,5677.91455078125
189210,0.607029,0.15275,1,1,North West,Jigawa,Rural,3,5677.91455078125
189212,1,0.63453999,1,1,North West,Jigawa,Rural,3,5677.91455078125
189213,0.21242,0,1,1,North West,Jigawa,Rural,3,5677.91455078125
189214,0.2142,0.2142,1,1,North West,Jigawa,Rural,3,5677.91455078125
189216,1.4046859999999999,0.8867399899999999,2,2,North West,Jigawa,Rural,3,5677.91455078125
189218,0.404686,0,1,1,North West,Jigawa,Rural,3,11923.525390625
189222,NA,0,1,0,North West,Jigawa,Urbain,3,4146.87255859375
189235,1.618744,0.72134001,2,2,North West,Jigawa,Rural,3,1754.6531982421875
189236,0.809372,0.69512,2,2,North West,Jigawa,Rural,3,1754.6531982421875
189242,NA,0,1,0,North West,Jigawa,Rural,3,15675.4521484375
189252,1.618744,0.92424004,1,1,North West,Jigawa,Rural,3,5677.91455078125
190011,0.225,0,2,2,North West,Kaduna,Urbain,3,2512.924072265625
190012,0.0125,0,1,1,North West,Kaduna,Urbain,3,2512.924072265625
190013,NA,0,1,0,North West,Kaduna,Urbain,3,2512.924072265625
190014,NA,0,1,0,North West,Kaduna,Urbain,3,2512.924072265625
190015,NA,0,1,0,North West,Kaduna,Rural,3,2512.924072265625
190016,0.0062,0,1,1,North West,Kaduna,Rural,3,2512.924072265625
190017,0.1,0,1,1,North West,Kaduna,Urbain,3,2512.924072265625
190018,NA,0,1,0,North West,Kaduna,Urbain,3,2512.924072265625
190019,NA,0,1,0,North West,Kaduna,Urbain,3,2512.924072265625
190020,NA,0,1,0,North West,Kaduna,Urbain,3,2512.924072265625
190081,1.2261579999999999,1.14189001,5,5,North West,Kaduna,Rural,3,6356.2197265625
190082,0.8632420000000001,0.48288200699999995,5,5,North West,Kaduna,Rural,3,6356.2197265625
190083,0.5305,0.18524000000000002,3,3,North West,Kaduna,Rural,3,6356.2197265625
190084,0.49929999999999997,0.67616999,4,4,North West,Kaduna,Rural,3,6356.2197265625
190085,1.225086,0.7607899899999999,4,4,North West,Kaduna,Rural,3,6356.2197265625
190086,1.9072,2.68137998,5,5,North West,Kaduna,Rural,3,6356.2197265625
190087,0.427886,0,4,4,North West,Kaduna,Rural,3,6356.2197265625
190088,0.7634,0.69880999,4,4,North West,Kaduna,Rural,3,6356.2197265625
190089,0.605,0.73852002,2,2,North West,Kaduna,Rural,3,6356.2197265625
190090,1.702,0.650267999,6,6,North West,Kaduna,Rural,3,6356.2197265625
190111,0.12,0,1,1,North West,Kaduna,Urbain,3,2791.10302734375
190112,1.0868,0,1,1,North West,Kaduna,Urbain,3,2791.10302734375
190113,0.11,0,1,1,North West,Kaduna,Urbain,3,2791.10302734375
190114,2.505,0,2,2,North West,Kaduna,Urbain,3,2791.10302734375
190115,NA,0,1,0,North West,Kaduna,Urbain,3,2791.10302734375
190116,2.5,0,4,4,North West,Kaduna,Urbain,3,2791.10302734375
190117,0.125,0,1,1,North West,Kaduna,Urbain,3,2791.10302734375
190118,NA,0,1,0,North West,Kaduna,Urbain,3,2791.10302734375
190119,0.741,0,1,1,North West,Kaduna,Urbain,3,2791.10302734375
190131,1.56773,0.8877300100000001,4,4,North West,Kaduna,Rural,3,3786.587890625
190132,0.5928,0.6615,1,1,North West,Kaduna,Rural,3,3786.587890625
190133,1.4849999999999999,0.43556000000000006,3,3,North West,Kaduna,Rural,3,3786.587890625
190134,2.195572,0.4838,4,4,North West,Kaduna,Rural,3,3786.587890625
190135,0.90154,0.40154,3,3,North West,Kaduna,Rural,3,3786.587890625
190136,0.494,0.5479200200000001,1,1,North West,Kaduna,Rural,3,3786.587890625
190137,1.0127,0.47714999999999996,3,3,North West,Kaduna,Rural,3,3786.587890625
190138,2.15,0.577366979,4,4,North West,Kaduna,Rural,3,3786.587890625
190139,8.421063,1.7394000200000002,8,8,North West,Kaduna,Rural,3,3786.587890625
190140,0.529686,0.16779000000000002,2,2,North West,Kaduna,Rural,3,3786.587890625
190161,3.664,2.43921297,6,6,North West,Kaduna,Rural,3,5499.6083984375
190162,2.1489000000000003,0.695696001,5,5,North West,Kaduna,Rural,3,5499.6083984375
190163,1.19819,1.084377,6,6,North West,Kaduna,Rural,3,5499.6083984375
190164,1.2006,1.20060001,4,4,North West,Kaduna,Rural,3,5499.6083984375
190165,2.446008,2.196007969,9,9,North West,Kaduna,Rural,3,5499.6083984375
190166,3.369838,3.1198380130000003,6,6,North West,Kaduna,Rural,3,5499.6083984375
190167,5.7322,3.099696012,6,6,North West,Kaduna,Rural,3,5499.6083984375
190168,2.226,0.80160999,4,4,North West,Kaduna,Rural,3,5499.6083984375
190169,1.934372,1.2122400199999999,4,4,North West,Kaduna,Rural,3,5499.6083984375
190170,2.1781,1.833260997,8,8,North West,Kaduna,Rural,3,5499.6083984375
190171,1.2597,0.9831,6,6,North West,Kaduna,Rural,3,7596.80322265625
190172,1.67978,1.6596300000000002,4,4,North West,Kaduna,Rural,3,7596.80322265625
190173,0.28836,0.27598,3,3,North West,Kaduna,Rural,3,7596.80322265625
190174,0.7535,0.23521001000000002,2,2,North West,Kaduna,Rural,3,7596.80322265625
190175,1.942572,0.491198,6,6,North West,Kaduna,Rural,3,7596.80322265625
190176,1.20844,0.66654,4,4,North West,Kaduna,Rural,3,7596.80322265625
190177,1.98896,0.297178998,6,6,North West,Kaduna,Rural,3,7596.80322265625
190178,0.138742,0.117532002,3,3,North West,Kaduna,Rural,3,7596.80322265625
190179,0.4447,0.271,3,3,North West,Kaduna,Rural,3,7596.80322265625
190180,0.8907005,0.23697300300000002,6,6,North West,Kaduna,Rural,3,7596.80322265625
190192,1.20355,0.21555,2,2,North West,Kaduna,Rural,3,2623.399658203125
190193,0.27203,0.27203,1,1,North West,Kaduna,Rural,3,2623.399658203125
190194,1.6552,0.219676001,4,4,North West,Kaduna,Rural,3,2623.399658203125
190195,0.832572,0,2,2,North West,Kaduna,Rural,3,2623.399658203125
190196,2.5638300000000003,0,4,4,North West,Kaduna,Rural,3,2623.399658203125
190197,1.3638,0.616219991,5,5,North West,Kaduna,Rural,3,2623.399658203125
190198,0.0223,0,1,1,North West,Kaduna,Rural,3,2623.399658203125
190199,0.5681,0.267204002,3,3,North West,Kaduna,Rural,3,2623.399658203125
190200,0.9507,0.91112002,3,3,North West,Kaduna,Rural,3,2623.399658203125
199001,0.51624,0.50512002,2,2,North West,Kaduna,Rural,3,28184.94921875
199002,1.5051999999999999,0.7625899899999999,3,3,North West,Kaduna,Rural,3,28184.94921875
199004,1.2372580000000002,0.61879002,3,3,North West,Kaduna,Rural,3,28184.94921875
199005,1.35543,1.34419995,3,3,North West,Kaduna,Rural,3,28184.94921875
199006,1.14202,1.12971001,4,4,North West,Kaduna,Rural,3,28184.94921875
199007,2.8377999999999997,1.804602959,6,6,North West,Kaduna,Rural,3,28184.94921875
199008,0.8376,0.350832001,3,3,North West,Kaduna,Rural,3,28184.94921875
199011,0.2347,0,2,2,North West,Kaduna,Rural,3,28184.94921875
199012,0.4037,0.10977999999999999,2,2,North West,Kaduna,Rural,3,28184.94921875
199013,1.255155,0.90457502,4,4,North West,Kaduna,Rural,3,8551.720703125
199014,0.58924,0.23359000000000002,4,4,North West,Kaduna,Rural,3,8551.720703125
199015,1.7814,1.16883499,6,6,North West,Kaduna,Rural,3,8551.720703125
199016,2.7188,2.31343999,4,4,North West,Kaduna,Rural,3,8551.720703125
199018,0.37170000000000003,0.15307,2,2,North West,Kaduna,Rural,3,8551.720703125
199019,0.4693,0.31873,1,1,North West,Kaduna,Rural,3,8551.720703125
199021,0.5779799999999999,0.28781,2,2,North West,Kaduna,Rural,3,8551.720703125
199022,0.5928,0.21481999999999998,1,1,North West,Kaduna,Rural,3,8551.720703125
199023,0.9400999999999999,0.46221000999999995,2,2,North West,Kaduna,Rural,3,8551.720703125
199024,2.74382,0.96675001,9,9,North West,Kaduna,Rural,3,8551.720703125
199025,0.597716,0.562226001,5,5,North West,Kaduna,Rural,3,8894.890625
199026,0.435517,0.41202699,3,3,North West,Kaduna,Rural,3,8894.890625
199027,0.42657,0.40090000000000003,3,3,North West,Kaduna,Rural,3,8894.890625
199030,1.358,0.80899998,5,5,North West,Kaduna,Rural,3,8894.890625
199031,1.40608,0.594148,6,6,North West,Kaduna,Rural,3,8894.890625
199032,4.61704,0.765006013,9,9,North West,Kaduna,Rural,3,8894.890625
199033,1.50484,1.07276,5,5,North West,Kaduna,Rural,3,8894.890625
199034,1.6683999999999999,1.19106002,5,5,North West,Kaduna,Rural,3,8894.890625
199035,0.741,0.024731,2,2,North West,Kaduna,Rural,3,8894.890625
199036,0.3035,0.288165996,4,4,North West,Kaduna,Rural,3,8894.890625
199037,1.01507,0,4,4,North West,Kaduna,Rural,3,14244.6298828125
199038,0.96071,0.93839999,4,4,North West,Kaduna,Rural,3,14244.6298828125
199040,NA,0,1,0,North West,Kaduna,Rural,3,14244.6298828125
199041,0.225183,0.18055,2,2,North West,Kaduna,Rural,3,14244.6298828125
199042,0.12118,0,2,2,North West,Kaduna,Rural,3,14244.6298828125
199044,0.833572,0.70880998,4,4,North West,Kaduna,Rural,3,14244.6298828125
199045,1.022715,0,3,3,North West,Kaduna,Rural,3,14244.6298828125
199046,0.619429,0.37503000000000003,3,3,North West,Kaduna,Rural,3,14244.6298828125
199047,5.0464,0,4,4,North West,Kaduna,Rural,3,14244.6298828125
199048,1.701344,0,6,6,North West,Kaduna,Rural,3,14244.6298828125
199051,1.305406,1.0554059809999998,5,5,North West,Kaduna,Rural,3,5905.75341796875
199052,1.3856,0.548718998,4,4,North West,Kaduna,Rural,3,5905.75341796875
199053,3.3078,3.3078,4,4,North West,Kaduna,Rural,3,5905.75341796875
199054,8.844999999999999,0.281491991,5,5,North West,Kaduna,Rural,3,5905.75341796875
199055,11.7602,3.047207992,10,10,North West,Kaduna,Rural,3,5905.75341796875
199056,3.4579999999999997,2.32409004,4,4,North West,Kaduna,Rural,3,5905.75341796875
199057,NA,0,1,0,North West,Kaduna,Rural,3,5905.75341796875
199058,8.189034,1.26126001,7,7,North West,Kaduna,Rural,3,5905.75341796875
199059,8.85454,4.15280002,10,10,North West,Kaduna,Rural,3,5905.75341796875
199060,2.4757730000000002,0.7814800100000001,5,5,North West,Kaduna,Rural,3,5905.75341796875
199061,0.667809,0.586688989,4,4,North West,Kaduna,Rural,3,2657.2890625
199062,2.04706,1.54706001,4,4,North West,Kaduna,Rural,3,2657.2890625
199064,5.27343,1.15919001,6,6,North West,Kaduna,Rural,3,2657.2890625
199065,0.62219,0.59898001,3,3,North West,Kaduna,Rural,3,2657.2890625
199066,1.15868,0.99363,3,3,North West,Kaduna,Rural,3,2657.2890625
199067,1.929,1.37917,6,6,North West,Kaduna,Rural,3,2657.2890625
199068,2.79138,1.9907700000000002,7,7,North West,Kaduna,Rural,3,2657.2890625
199069,0.6392599999999999,0.90822001,5,5,North West,Kaduna,Rural,3,2657.2890625
199071,2.06983,1.66026001,3,3,North West,Kaduna,Rural,3,2657.2890625
199072,1.3463,1.1507100000000001,6,6,North West,Kaduna,Rural,3,2657.2890625
199073,0.273599,0.023599001,2,2,North West,Kaduna,Rural,3,3781.281494140625
199074,2.65668,0.594843999,8,8,North West,Kaduna,Rural,3,3781.281494140625
199075,1.979,0.81840999,4,4,North West,Kaduna,Rural,3,3781.281494140625
199077,1.8525,1.98754,4,4,North West,Kaduna,Rural,3,3781.281494140625
199078,1.5043799999999998,2.01507,3,3,North West,Kaduna,Rural,3,3781.281494140625
199079,0.4446,0,1,1,North West,Kaduna,Rural,3,3781.281494140625
199080,2.16517,1.4151700200000001,3,3,North West,Kaduna,Rural,3,3781.281494140625
199081,0.597,0.9084199900000001,3,3,North West,Kaduna,Rural,3,3781.281494140625
199082,3.711,0.99217998,5,5,North West,Kaduna,Rural,3,3781.281494140625
199083,0.694,0.74362998,2,2,North West,Kaduna,Rural,3,3781.281494140625
199085,2.03692,2.02475996,4,4,North West,Kaduna,Rural,3,8730.2412109375
199086,0.5555,0.5233999899999999,3,3,North West,Kaduna,Rural,3,8730.2412109375
199087,1.09067,1.07642002,4,4,North West,Kaduna,Rural,3,8730.2412109375
199088,2.3218,0.20519300299999998,4,4,North West,Kaduna,Rural,3,8730.2412109375
199090,0.267,0.18230999799999997,3,3,North West,Kaduna,Rural,3,8730.2412109375
199091,0.3855,0.086796997,3,3,North West,Kaduna,Rural,3,8730.2412109375
199092,1.29198,1.5629600099999998,4,4,North West,Kaduna,Rural,3,8730.2412109375
199093,1.4941,2.379282001,5,5,North West,Kaduna,Rural,3,8730.2412109375
199094,0.9470999999999999,0.74774001,3,3,North West,Kaduna,Rural,3,8730.2412109375
199095,0.8645,0.43826800099999996,4,4,North West,Kaduna,Rural,3,8730.2412109375
199097,0.832572,0.8980900199999999,4,4,North West,Kaduna,Rural,3,28184.94921875
200011,1.732,0,3,3,North West,Kano,Rural,3,2428.50244140625
200013,1.2349999999999999,0.17615999999999998,1,1,North West,Kano,Rural,3,2428.50244140625
200014,0.99,0,2,2,North West,Kano,Rural,3,2428.50244140625
200015,NA,0,1,0,North West,Kano,Rural,3,2428.50244140625
200016,4.454546,0,3,3,North West,Kano,Rural,3,2428.50244140625
200017,NA,0,1,0,North West,Kano,Rural,3,NA
200020,1.2349999999999999,1.30092998,2,2,North West,Kano,Rural,3,2428.50244140625
200071,0.7192999999999999,0,3,3,North West,Kano,Rural,3,1993.013916015625
200072,2.223,4.90571001,2,2,North West,Kano,Rural,3,1993.013916015625
200074,1.2349999999999999,0.35675,2,2,North West,Kano,Rural,3,1993.013916015625
200075,0.252,0,2,2,North West,Kano,Rural,3,1993.013916015625
200076,0.499,0,2,2,North West,Kano,Rural,3,1993.013916015625
200077,1.1797199999999999,2.1758999599999997,4,4,North West,Kano,Rural,3,1993.013916015625
200078,1.66384,1.6252299799999999,4,4,North West,Kano,Rural,3,1993.013916015625
200079,0.9574199999999999,1.6165600099999997,3,3,North West,Kano,Rural,3,1993.013916015625
200101,1.1437,1.57457,4,4,North West,Kano,Rural,3,4085.935791015625
200102,0.004,0,1,1,North West,Kano,Rural,3,4085.935791015625
200103,0.993,0.10544,2,2,North West,Kano,Rural,3,4085.935791015625
200104,3.216,5.0601,3,3,North West,Kano,Rural,3,4085.935791015625
200105,0.746,0.74041001,2,2,North West,Kano,Rural,3,4085.935791015625
200106,0.5998,0,2,2,North West,Kano,Rural,3,4085.935791015625
200107,1.6549599999999998,1.45978997,4,4,North West,Kano,Rural,3,4085.935791015625
200108,1.20542,0,3,3,North West,Kano,Rural,3,4085.935791015625
200109,0.2026,0.11703,2,2,North West,Kano,Rural,3,4085.935791015625
200110,2.977,3.90932998,4,4,North West,Kano,Rural,3,4085.935791015625
200161,2.2279999999999998,0.57551999,3,3,North West,Kano,Rural,3,6181.2021484375
200162,2.0798,0.7131799999999999,4,4,North West,Kano,Rural,3,6181.2021484375
200164,2.832802,0,2,2,North Central,Nasarawa,Urbain,3,6181.2021484375
200165,1.2449999999999999,1.08497,4,4,North West,Kano,Rural,3,6181.2021484375
200166,1.4365999999999999,1.23346004,3,3,North West,Kano,Rural,3,6181.2021484375
200167,0.48424,0.81148999,3,3,North West,Kano,Rural,3,6181.2021484375
200168,1.7365,0.47702001000000005,3,3,North West,Kano,Rural,3,6181.2021484375
200169,3.2185,0,3,3,North West,Kano,Urbain,3,6181.2021484375
200170,0.5,0.54772002,2,2,North West,Kano,Rural,3,6181.2021484375
200181,2,0.68042002,2,2,North West,Kano,Urbain,3,3543.18115234375
200182,0.7954,0.97137,3,3,North West,Kano,Urbain,3,3543.18115234375
200183,1.618744,0,1,1,North West,Kano,Urbain,3,3543.18115234375
200184,NA,0,1,0,North West,Kano,Urbain,3,3543.18115234375
200185,1.52514,0.2533,5,5,North West,Kano,Urbain,3,3543.18115234375
200186,0.8004,0.43099,4,4,North West,Kano,Urbain,3,3543.18115234375
200187,0.3094,0.34028999,3,3,North West,Kano,Urbain,3,3543.18115234375
200188,NA,0,1,0,North West,Kano,Urbain,3,3543.18115234375
200189,1.2389999999999999,0.24132900000000002,3,3,North West,Kano,Urbain,3,3543.18115234375
200190,NA,0,1,0,North West,Kano,Urbain,3,3543.18115234375
209001,1.488,1.3564,2,2,North West,Kano,Rural,3,9311.673828125
209002,1.24,0.77218003,3,3,North West,Kano,Rural,3,9311.673828125
209003,NA,0,1,0,North West,Kano,Rural,3,9311.673828125
209005,2.6231999999999998,2.80761001,4,4,North West,Kano,Rural,3,9311.673828125
