"hhid","zone","state","lga","sector","ea","cropcode","crop_name","crop_type","wt_wave4","area_type"
19239,4,1,117,2,800,1010,"beans/cowpea","légumineuse",2645.09692382812,"rural"
19239,4,1,117,2,800,1080,"maize","céréale",2645.09692382812,"rural"
19239,4,1,117,2,800,1121,"yam, white","tubercule",2645.09692382812,"rural"
19239,4,1,117,2,800,2190,"pumpkin","autres",2645.09692382812,"rural"
19250,4,1,104,2,1020,1080,"maize","céréale",5403.970703125,"rural"
19254,4,1,107,2,1322,1080,"maize","céréale",5029.37158203125,"rural"
19266,4,1,112,2,266,1080,"maize","céréale",2065.22998046875,"rural"
19266,4,1,112,2,266,2190,"pumpkin","autres",2065.22998046875,"rural"
19280,4,1,117,2,800,1040,"cocoyam","tubercule",2645.09692382812,"rural"
19280,4,1,117,2,800,1080,"maize","céréale",2645.09692382812,"rural"
19280,4,1,117,2,800,1121,"yam, white","tubercule",2645.09692382812,"rural"
20001,2,2,209,2,1040,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20001,2,2,209,2,1040,1080,"maize","céréale",2253.91088867188,"rural"
20002,2,2,209,2,1040,1080,"maize","céréale",2253.91088867188,"rural"
20002,2,2,209,2,1040,1110,"rice","céréale",2253.91088867188,"rural"
20003,2,34,3401,2,0,1020,"cassava","tubercule",2253.91088867188,"rural"
20003,2,34,3401,2,0,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20005,2,2,209,2,1040,1080,"maize","céréale",2253.91088867188,"rural"
20005,2,2,209,2,1040,1110,"rice","céréale",2253.91088867188,"rural"
20005,2,2,209,2,1040,2220,"soya beans","légumineuse",2253.91088867188,"rural"
20006,2,2,209,2,1040,1080,"maize","céréale",2253.91088867188,"rural"
20006,2,2,209,2,1040,1110,"rice","céréale",2253.91088867188,"rural"
20007,2,2,209,2,1040,1080,"maize","céréale",2253.91088867188,"rural"
20007,2,2,209,2,1040,1110,"rice","céréale",2253.91088867188,"rural"
20008,2,2,209,2,1040,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20008,2,2,209,2,1040,1080,"maize","céréale",2253.91088867188,"rural"
20008,2,2,209,2,1040,1110,"rice","céréale",2253.91088867188,"rural"
20009,2,34,209,2,0,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20009,2,34,209,2,0,1080,"maize","céréale",2253.91088867188,"rural"
20010,2,2,209,2,1040,1080,"maize","céréale",2253.91088867188,"rural"
20010,2,2,209,2,1040,1110,"rice","céréale",2253.91088867188,"rural"
20041,2,2,203,2,1224,1060,"ground nut/peanuts","légumineuse",1473.34387207031,"rural"
20041,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20042,2,2,203,2,1224,1060,"ground nut/peanuts","légumineuse",1473.34387207031,"rural"
20042,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20043,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20044,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20044,2,2,203,2,1224,1110,"rice","céréale",1473.34387207031,"rural"
20045,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20046,2,2,203,2,1224,1060,"ground nut/peanuts","légumineuse",1473.34387207031,"rural"
20046,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20046,2,2,203,2,1224,2030,"banana","autres",1473.34387207031,"rural"
20047,2,2,203,2,1224,1060,"ground nut/peanuts","légumineuse",1473.34387207031,"rural"
20047,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20048,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20048,2,2,203,2,1224,1110,"rice","céréale",1473.34387207031,"rural"
20049,2,2,203,2,1224,1080,"maize","céréale",1473.34387207031,"rural"
20049,2,2,203,2,1224,1121,"yam, white","tubercule",1473.34387207031,"rural"
20050,2,2,203,2,1224,1070,"guinea corn (sorghum)","céréale",1473.34387207031,"rural"
20061,2,2,210,2,1300,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20061,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20062,2,2,210,2,1300,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20062,2,2,210,2,1300,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20062,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20062,2,2,210,2,1300,1110,"rice","céréale",2485.0859375,"rural"
20063,2,2,210,2,1300,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20063,2,2,210,2,1300,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20063,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20064,2,2,210,2,1300,1010,"beans/cowpea","légumineuse",2485.0859375,"rural"
20064,2,2,210,2,1300,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20064,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20065,2,2,210,2,1300,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20065,2,2,210,2,1300,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20065,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20066,2,2,210,2,1300,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20066,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20068,2,2,210,2,1300,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20068,2,2,210,2,1300,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20068,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20069,2,2,210,2,1300,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20069,2,2,210,2,1300,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20069,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20070,2,2,210,2,1300,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20070,2,2,210,2,1300,1080,"maize","céréale",2485.0859375,"rural"
20091,2,2,207,2,1302,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20091,2,2,207,2,1302,1080,"maize","céréale",1106.5712890625,"rural"
20091,2,2,207,2,1302,2120,"okro","autres",1106.5712890625,"rural"
20091,2,2,207,2,1302,2290,"zobo","autres",1106.5712890625,"rural"
20092,2,2,207,2,1302,1070,"guinea corn (sorghum)","céréale",1106.5712890625,"rural"
20092,2,2,207,2,1302,1080,"maize","céréale",1106.5712890625,"rural"
20092,2,2,207,2,1302,1110,"rice","céréale",1106.5712890625,"rural"
20093,2,2,207,2,1302,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20093,2,2,207,2,1302,1080,"maize","céréale",1106.5712890625,"rural"
20094,2,2,207,2,1302,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20095,2,2,207,2,1302,1070,"guinea corn (sorghum)","céréale",1106.5712890625,"rural"
20095,2,2,207,2,1302,1110,"rice","céréale",1106.5712890625,"rural"
20096,2,2,207,2,1302,1070,"guinea corn (sorghum)","céréale",1106.5712890625,"rural"
20096,2,2,207,2,1302,1080,"maize","céréale",1106.5712890625,"rural"
20097,2,2,207,2,1302,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20097,2,2,207,2,1302,1080,"maize","céréale",1106.5712890625,"rural"
20098,2,2,207,2,1302,1080,"maize","céréale",1106.5712890625,"rural"
20099,2,2,207,2,1302,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20099,2,2,207,2,1302,1080,"maize","céréale",1106.5712890625,"rural"
20100,2,2,207,2,1302,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20100,2,2,207,2,1302,1070,"guinea corn (sorghum)","céréale",1106.5712890625,"rural"
20100,2,2,207,2,1302,1080,"maize","céréale",1106.5712890625,"rural"
20101,2,2,205,2,712,1060,"ground nut/peanuts","légumineuse",1822.60461425781,"rural"
20101,2,2,205,2,712,1070,"guinea corn (sorghum)","céréale",1822.60461425781,"rural"
20102,2,2,205,2,712,1060,"ground nut/peanuts","légumineuse",1822.60461425781,"rural"
20102,2,2,205,2,712,1070,"guinea corn (sorghum)","céréale",1822.60461425781,"rural"
20102,2,2,205,2,712,1080,"maize","céréale",1822.60461425781,"rural"
20103,2,2,205,2,712,1060,"ground nut/peanuts","légumineuse",1822.60461425781,"rural"
20103,2,2,205,2,712,1080,"maize","céréale",1822.60461425781,"rural"
20103,2,2,205,2,712,1110,"rice","céréale",1822.60461425781,"rural"
20104,2,2,205,2,712,1060,"ground nut/peanuts","légumineuse",1822.60461425781,"rural"
20104,2,2,205,2,712,1070,"guinea corn (sorghum)","céréale",1822.60461425781,"rural"
20106,2,2,205,2,712,1060,"ground nut/peanuts","légumineuse",1822.60461425781,"rural"
20106,2,2,205,2,712,1070,"guinea corn (sorghum)","céréale",1822.60461425781,"rural"
20106,2,2,205,2,712,1080,"maize","céréale",1822.60461425781,"rural"
20106,2,2,205,2,712,1110,"rice","céréale",1822.60461425781,"rural"
20107,2,2,205,2,712,1070,"guinea corn (sorghum)","céréale",1822.60461425781,"rural"
20107,2,2,205,2,712,1080,"maize","céréale",1822.60461425781,"rural"
20108,2,2,205,2,712,1060,"ground nut/peanuts","légumineuse",1822.60461425781,"rural"
20108,2,2,205,2,712,1080,"maize","céréale",1822.60461425781,"rural"
20108,2,2,205,2,712,1110,"rice","céréale",1822.60461425781,"rural"
20110,2,2,205,2,712,1070,"guinea corn (sorghum)","céréale",1822.60461425781,"rural"
20110,2,2,205,2,712,1080,"maize","céréale",1822.60461425781,"rural"
29001,2,2,204,2,144,1080,"maize","céréale",4149.94140625,"rural"
29001,2,2,204,2,144,1110,"rice","céréale",4149.94140625,"rural"
29002,2,2,204,2,144,1080,"maize","céréale",4149.94140625,"rural"
29003,2,2,204,2,144,1070,"guinea corn (sorghum)","céréale",4149.94140625,"rural"
29003,2,2,204,2,144,1080,"maize","céréale",4149.94140625,"rural"
29004,2,2,204,2,144,1060,"ground nut/peanuts","légumineuse",4149.94140625,"rural"
29004,2,2,204,2,144,1080,"maize","céréale",4149.94140625,"rural"
29005,2,2,204,2,144,1080,"maize","céréale",4149.94140625,"rural"
29006,2,2,204,2,144,1010,"beans/cowpea","légumineuse",4149.94140625,"rural"
29006,2,2,204,2,144,1080,"maize","céréale",4149.94140625,"rural"
29007,2,2,204,2,144,1010,"beans/cowpea","légumineuse",4149.94140625,"rural"
29007,2,2,204,2,144,1080,"maize","céréale",4149.94140625,"rural"
29008,2,2,204,2,144,1070,"guinea corn (sorghum)","céréale",4149.94140625,"rural"
29008,2,2,204,2,144,1110,"rice","céréale",4149.94140625,"rural"
29009,2,2,204,2,144,1070,"guinea corn (sorghum)","céréale",4149.94140625,"rural"
29010,2,2,204,2,144,1080,"maize","céréale",4149.94140625,"rural"
29013,2,2,205,2,206,1070,"guinea corn (sorghum)","céréale",1407.2490234375,"rural"
29013,2,2,205,2,206,1080,"maize","céréale",1407.2490234375,"rural"
29014,2,2,205,2,206,1060,"ground nut/peanuts","légumineuse",1407.2490234375,"rural"
29014,2,2,205,2,206,1070,"guinea corn (sorghum)","céréale",1407.2490234375,"rural"
29018,2,2,205,2,206,1060,"ground nut/peanuts","légumineuse",1407.2490234375,"rural"
29018,2,2,205,2,206,1080,"maize","céréale",1407.2490234375,"rural"
29019,2,2,205,2,206,1060,"ground nut/peanuts","légumineuse",1407.2490234375,"rural"
29019,2,2,205,2,206,1070,"guinea corn (sorghum)","céréale",1407.2490234375,"rural"
29019,2,2,205,2,206,1080,"maize","céréale",1407.2490234375,"rural"
29020,2,2,205,2,206,1060,"ground nut/peanuts","légumineuse",1407.2490234375,"rural"
29020,2,2,205,2,206,1080,"maize","céréale",1407.2490234375,"rural"
29021,2,2,205,2,206,1060,"ground nut/peanuts","légumineuse",1407.2490234375,"rural"
29021,2,2,205,2,206,1080,"maize","céréale",1407.2490234375,"rural"
29021,2,2,205,2,206,1110,"rice","céréale",1407.2490234375,"rural"
29022,2,2,205,2,206,1060,"ground nut/peanuts","légumineuse",1407.2490234375,"rural"
29022,2,2,205,2,206,1070,"guinea corn (sorghum)","céréale",1407.2490234375,"rural"
29022,2,2,205,2,206,1080,"maize","céréale",1407.2490234375,"rural"
29023,2,2,205,2,206,1010,"beans/cowpea","légumineuse",1407.2490234375,"rural"
29023,2,2,205,2,206,1060,"ground nut/peanuts","légumineuse",1407.2490234375,"rural"
29023,2,2,205,2,206,1080,"maize","céréale",1407.2490234375,"rural"
29024,2,2,205,2,206,1060,"ground nut/peanuts","légumineuse",1407.2490234375,"rural"
29025,2,2,207,2,158,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29025,2,2,207,2,158,1080,"maize","céréale",794.480407714844,"rural"
29025,2,2,207,2,158,1110,"rice","céréale",794.480407714844,"rural"
29026,2,2,207,2,0,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29026,2,2,207,2,0,1080,"maize","céréale",794.480407714844,"rural"
29028,2,2,207,2,158,1070,"guinea corn (sorghum)","céréale",794.480407714844,"rural"
29029,2,2,207,2,158,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29029,2,2,207,2,158,1080,"maize","céréale",794.480407714844,"rural"
29029,2,2,207,2,158,1110,"rice","céréale",794.480407714844,"rural"
29031,2,2,207,2,158,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29031,2,2,207,2,158,1080,"maize","céréale",794.480407714844,"rural"
29032,2,2,207,2,158,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29032,2,2,207,2,158,1070,"guinea corn (sorghum)","céréale",794.480407714844,"rural"
29032,2,2,207,2,158,1080,"maize","céréale",794.480407714844,"rural"
29032,2,2,207,2,158,1110,"rice","céréale",794.480407714844,"rural"
29033,2,2,207,2,158,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29033,2,2,207,2,158,1080,"maize","céréale",794.480407714844,"rural"
29034,2,2,207,2,158,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29034,2,2,207,2,158,1080,"maize","céréale",794.480407714844,"rural"
29034,2,2,207,2,158,1110,"rice","céréale",794.480407714844,"rural"
29035,2,2,207,2,158,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29035,2,2,207,2,158,1080,"maize","céréale",794.480407714844,"rural"
29036,2,2,207,2,158,1060,"ground nut/peanuts","légumineuse",794.480407714844,"rural"
29036,2,2,207,2,158,1080,"maize","céréale",794.480407714844,"rural"
29037,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29037,2,2,208,2,300,1080,"maize","céréale",3840.7978515625,"rural"
29038,2,2,208,2,300,1080,"maize","céréale",3840.7978515625,"rural"
29039,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29039,2,2,208,2,300,1080,"maize","céréale",3840.7978515625,"rural"
29041,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29041,2,2,208,2,300,1110,"rice","céréale",3840.7978515625,"rural"
29042,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29044,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29044,2,2,208,2,300,1080,"maize","céréale",3840.7978515625,"rural"
29045,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29045,2,2,208,2,300,1080,"maize","céréale",3840.7978515625,"rural"
29046,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29046,2,2,208,2,300,1080,"maize","céréale",3840.7978515625,"rural"
29047,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29047,2,2,208,2,300,1070,"guinea corn (sorghum)","céréale",3840.7978515625,"rural"
29047,2,2,208,2,300,1080,"maize","céréale",3840.7978515625,"rural"
29048,2,2,208,2,300,1060,"ground nut/peanuts","légumineuse",3840.7978515625,"rural"
29048,2,2,208,2,300,1080,"maize","céréale",3840.7978515625,"rural"
29050,2,2,209,2,10,1060,"ground nut/peanuts","légumineuse",890.635192871094,"rural"
29050,2,2,209,2,10,1080,"maize","céréale",890.635192871094,"rural"
29050,2,2,209,2,10,1110,"rice","céréale",890.635192871094,"rural"
29051,2,2,209,2,10,1080,"maize","céréale",890.635192871094,"rural"
29051,2,2,209,2,10,1110,"rice","céréale",890.635192871094,"rural"
29052,2,2,209,2,10,1080,"maize","céréale",890.635192871094,"rural"
29052,2,2,209,2,10,1110,"rice","céréale",890.635192871094,"rural"
29053,2,2,209,2,10,1070,"guinea corn (sorghum)","céréale",890.635192871094,"rural"
29053,2,2,209,2,10,1110,"rice","céréale",890.635192871094,"rural"
29054,2,2,209,2,10,1070,"guinea corn (sorghum)","céréale",890.635192871094,"rural"
29054,2,2,209,2,10,1110,"rice","céréale",890.635192871094,"rural"
29055,2,2,209,2,10,1060,"ground nut/peanuts","légumineuse",890.635192871094,"rural"
29055,2,2,209,2,10,1080,"maize","céréale",890.635192871094,"rural"
29056,2,2,209,2,10,1070,"guinea corn (sorghum)","céréale",890.635192871094,"rural"
29056,2,2,209,2,10,1110,"rice","céréale",890.635192871094,"rural"
29057,2,2,209,2,10,1070,"guinea corn (sorghum)","céréale",890.635192871094,"rural"
29057,2,2,209,2,10,1080,"maize","céréale",890.635192871094,"rural"
29058,2,2,209,2,10,1080,"maize","céréale",890.635192871094,"rural"
29058,2,2,209,2,10,1110,"rice","céréale",890.635192871094,"rural"
29060,2,2,209,2,10,1080,"maize","céréale",890.635192871094,"rural"
29060,2,2,209,2,10,1110,"rice","céréale",890.635192871094,"rural"
29061,2,2,210,2,924,1060,"ground nut/peanuts","légumineuse",1820.69848632812,"rural"
29061,2,2,210,2,924,1070,"guinea corn (sorghum)","céréale",1820.69848632812,"rural"
29061,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29062,2,2,210,2,924,1070,"guinea corn (sorghum)","céréale",1820.69848632812,"rural"
29062,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29063,2,2,210,2,924,1060,"ground nut/peanuts","légumineuse",1820.69848632812,"rural"
29063,2,2,210,2,924,1070,"guinea corn (sorghum)","céréale",1820.69848632812,"rural"
29063,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29063,2,2,210,2,924,1110,"rice","céréale",1820.69848632812,"rural"
29064,2,2,210,2,924,1060,"ground nut/peanuts","légumineuse",1820.69848632812,"rural"
29064,2,2,210,2,924,1070,"guinea corn (sorghum)","céréale",1820.69848632812,"rural"
29064,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29065,2,2,210,2,924,1060,"ground nut/peanuts","légumineuse",1820.69848632812,"rural"
29065,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29066,2,2,210,2,924,1060,"ground nut/peanuts","légumineuse",1820.69848632812,"rural"
29066,2,2,210,2,924,1070,"guinea corn (sorghum)","céréale",1820.69848632812,"rural"
29066,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29068,2,2,210,2,924,1060,"ground nut/peanuts","légumineuse",1820.69848632812,"rural"
29068,2,2,210,2,924,1070,"guinea corn (sorghum)","céréale",1820.69848632812,"rural"
29068,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29068,2,2,210,2,924,2020,"bambara nut","légumineuse",1820.69848632812,"rural"
29070,2,2,210,2,924,1070,"guinea corn (sorghum)","céréale",1820.69848632812,"rural"
29070,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29070,2,2,210,2,924,1110,"rice","céréale",1820.69848632812,"rural"
29071,2,2,210,2,924,1060,"ground nut/peanuts","légumineuse",1820.69848632812,"rural"
29071,2,2,210,2,924,1070,"guinea corn (sorghum)","céréale",1820.69848632812,"rural"
29071,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29071,2,2,210,2,924,1110,"rice","céréale",1820.69848632812,"rural"
29072,2,2,210,2,924,1080,"maize","céréale",1820.69848632812,"rural"
29073,2,2,211,2,344,1060,"ground nut/peanuts","légumineuse",1788.39514160156,"rural"
29073,2,2,211,2,344,1080,"maize","céréale",1788.39514160156,"rural"
29074,2,2,211,2,344,1060,"ground nut/peanuts","légumineuse",1788.39514160156,"rural"
29074,2,2,211,2,344,1080,"maize","céréale",1788.39514160156,"rural"
