"hhid","zone","state","lga","sector","ea","plotid","cropcode","crop_name","crop_type","wt_wave4","area_type"
210031,3,21,2119,2,3956,1,1060,"ground nut/peanuts","légumineuse",3906.29736328125,"rural"
210031,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210032,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210032,3,21,2119,2,3956,1,1080,"maize","céréale",3906.29736328125,"rural"
210033,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210033,3,21,2119,2,3956,1,1080,"maize","céréale",3906.29736328125,"rural"
210034,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210034,3,21,2119,2,3956,1,1080,"maize","céréale",3906.29736328125,"rural"
210035,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210036,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210037,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210038,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210039,3,21,2119,2,3956,1,1110,"rice","céréale",3906.29736328125,"rural"
210040,3,21,2119,2,3956,1,1070,"guinea corn (sorghum)","céréale",3906.29736328125,"rural"
210052,3,21,2115,2,926,1,1070,"guinea corn (sorghum)","céréale",1846.59899902344,"rural"
210052,3,21,2115,2,926,1,1100,"millet/maiwa","céréale",1846.59899902344,"rural"
210053,3,21,2115,2,926,1,1070,"guinea corn (sorghum)","céréale",1846.59899902344,"rural"
210054,3,21,2115,2,926,1,1070,"guinea corn (sorghum)","céréale",1846.59899902344,"rural"
210054,3,21,2115,2,926,1,1100,"millet/maiwa","céréale",1846.59899902344,"rural"
210055,3,21,2115,2,926,1,1070,"guinea corn (sorghum)","céréale",1846.59899902344,"rural"
210055,3,21,2115,2,926,1,1100,"millet/maiwa","céréale",1846.59899902344,"rural"
210056,3,21,2115,2,926,1,1070,"guinea corn (sorghum)","céréale",1846.59899902344,"rural"
210056,3,21,2115,2,926,1,1100,"millet/maiwa","céréale",1846.59899902344,"rural"
210057,3,21,2115,2,926,1,1070,"guinea corn (sorghum)","céréale",1846.59899902344,"rural"
210058,3,21,2115,2,926,1,1070,"guinea corn (sorghum)","céréale",1846.59899902344,"rural"
210058,3,21,2115,2,926,1,1100,"millet/maiwa","céréale",1846.59899902344,"rural"
210060,3,21,2115,2,926,1,1070,"guinea corn (sorghum)","céréale",1846.59899902344,"rural"
210060,3,21,2115,2,926,1,1100,"millet/maiwa","céréale",1846.59899902344,"rural"
219001,3,21,2101,1,148,1,1100,"millet/maiwa","céréale",2767.05981445312,"urban"
219002,3,21,2101,1,148,1,1010,"beans/cowpea","légumineuse",2767.05981445312,"urban"
219002,3,21,2101,1,148,1,1100,"millet/maiwa","céréale",2767.05981445312,"urban"
219003,3,21,2101,1,148,1,1100,"millet/maiwa","céréale",2767.05981445312,"urban"
219003,3,21,2101,1,148,2,1060,"ground nut/peanuts","légumineuse",2767.05981445312,"urban"
219004,3,21,2101,1,148,1,1110,"rice","céréale",2767.05981445312,"urban"
219005,3,21,2101,1,148,1,1100,"millet/maiwa","céréale",2767.05981445312,"urban"
219009,3,21,2101,1,148,1,1060,"ground nut/peanuts","légumineuse",2767.05981445312,"urban"
219010,3,21,2101,1,148,1,1100,"millet/maiwa","céréale",2767.05981445312,"urban"
219014,3,21,2105,2,1606,1,1100,"millet/maiwa","céréale",10438.3369140625,"rural"
219015,3,21,2105,2,1606,1,1070,"guinea corn (sorghum)","céréale",10438.3369140625,"rural"
219017,3,21,2105,2,1606,1,1060,"ground nut/peanuts","légumineuse",10438.3369140625,"rural"
219017,3,21,2105,2,1606,1,1070,"guinea corn (sorghum)","céréale",10438.3369140625,"rural"
219018,3,21,2105,2,1606,1,1100,"millet/maiwa","céréale",10438.3369140625,"rural"
219020,3,21,2105,2,1606,1,1070,"guinea corn (sorghum)","céréale",10438.3369140625,"rural"
219020,3,21,2105,2,1606,1,1100,"millet/maiwa","céréale",10438.3369140625,"rural"
219021,3,21,2105,2,1606,1,1100,"millet/maiwa","céréale",10438.3369140625,"rural"
219022,3,21,2105,2,1606,1,1100,"millet/maiwa","céréale",10438.3369140625,"rural"
219022,3,21,2105,2,1606,2,1060,"ground nut/peanuts","légumineuse",10438.3369140625,"rural"
219023,3,21,2105,2,1606,1,1100,"millet/maiwa","céréale",10438.3369140625,"rural"
219024,3,21,2105,2,1606,1,1100,"millet/maiwa","céréale",10438.3369140625,"rural"
219025,3,21,2111,2,260,1,1070,"guinea corn (sorghum)","céréale",8509.8486328125,"rural"
219025,3,21,2111,2,260,2,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219025,3,21,2111,2,260,3,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219026,3,21,2111,2,260,1,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219027,3,21,2111,2,260,1,1010,"beans/cowpea","légumineuse",8509.8486328125,"rural"
219027,3,21,2111,2,260,1,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219027,3,21,2111,2,260,2,2230,"sugar cane","autres",8509.8486328125,"rural"
219028,3,21,2111,2,260,1,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219031,3,21,2111,2,260,1,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219032,3,21,2111,2,260,1,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219032,3,21,2111,2,260,2,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219033,3,21,2111,2,260,1,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219034,3,21,2111,2,260,1,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219035,3,21,2111,2,260,1,1100,"millet/maiwa","céréale",8509.8486328125,"rural"
219036,3,21,2111,2,260,1,2230,"sugar cane","autres",8509.8486328125,"rural"
219038,3,21,2112,2,442,1,1070,"guinea corn (sorghum)","céréale",6988.9169921875,"rural"
219038,3,21,2112,2,442,1,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219038,3,21,2112,2,442,2,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219040,3,21,2112,2,442,1,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219041,3,21,2112,2,442,1,1070,"guinea corn (sorghum)","céréale",6988.9169921875,"rural"
219041,3,21,2112,2,442,1,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219042,3,21,2112,2,442,1,1070,"guinea corn (sorghum)","céréale",6988.9169921875,"rural"
219042,3,21,2112,2,442,1,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219043,3,21,2112,2,442,1,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219044,3,21,2112,2,442,1,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219045,3,21,2112,2,442,1,1010,"beans/cowpea","légumineuse",6988.9169921875,"rural"
219045,3,21,2112,2,442,1,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219045,3,21,2112,2,442,2,1010,"beans/cowpea","légumineuse",6988.9169921875,"rural"
219045,3,21,2112,2,442,2,1070,"guinea corn (sorghum)","céréale",6988.9169921875,"rural"
219045,3,21,2112,2,442,3,1010,"beans/cowpea","légumineuse",6988.9169921875,"rural"
219045,3,21,2112,2,442,3,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219045,3,21,2112,2,442,4,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219047,3,21,2112,2,442,1,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219047,3,21,2112,2,442,2,1100,"millet/maiwa","céréale",6988.9169921875,"rural"
219051,3,21,2115,2,548,1,1080,"maize","céréale",6379.3271484375,"rural"
219052,3,21,2115,2,548,1,1080,"maize","céréale",6379.3271484375,"rural"
219057,3,21,2115,2,548,1,1080,"maize","céréale",6379.3271484375,"rural"
219058,3,21,2115,2,548,1,1080,"maize","céréale",6379.3271484375,"rural"
219059,3,21,2115,2,548,1,1080,"maize","céréale",6379.3271484375,"rural"
219061,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219061,3,21,2119,2,3992,1,1080,"maize","céréale",3677.4375,"rural"
219062,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219062,3,21,2119,2,3992,1,1080,"maize","céréale",3677.4375,"rural"
219063,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219063,3,21,2119,2,3992,1,1080,"maize","céréale",3677.4375,"rural"
219064,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219065,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219066,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219067,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219069,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219070,3,21,2119,2,3992,1,1110,"rice","céréale",3677.4375,"rural"
219071,3,21,2119,2,3992,1,1070,"guinea corn (sorghum)","céréale",3677.4375,"rural"
219076,3,21,2105,2,1606,1,1070,"guinea corn (sorghum)","céréale",10438.3369140625,"rural"
219076,3,21,2105,2,1606,1,1100,"millet/maiwa","céréale",10438.3369140625,"rural"
220011,1,22,2211,2,594,2,1121,"yam, white","tubercule",2703.564453125,"rural"
220012,1,22,2211,2,594,1,1121,"yam, white","tubercule",2703.564453125,"rural"
220013,1,22,2211,2,594,1,1060,"ground nut/peanuts","légumineuse",2703.564453125,"rural"
220013,1,22,2211,2,594,1,1070,"guinea corn (sorghum)","céréale",2703.564453125,"rural"
220013,1,22,2211,2,594,1,1121,"yam, white","tubercule",2703.564453125,"rural"
220013,1,22,2211,2,594,2,1121,"yam, white","tubercule",2703.564453125,"rural"
220016,1,22,2211,2,594,1,1110,"rice","céréale",2703.564453125,"rural"
220016,1,22,2211,2,594,2,1080,"maize","céréale",2703.564453125,"rural"
220017,1,22,2211,2,594,1,1080,"maize","céréale",2703.564453125,"rural"
220018,1,22,2211,2,594,1,1020,"cassava","tubercule",2703.564453125,"rural"
220019,1,22,2211,2,594,1,1110,"rice","céréale",2703.564453125,"rural"
220019,1,22,2211,2,594,2,1020,"cassava","tubercule",2703.564453125,"rural"
220019,1,22,2211,2,594,2,1080,"maize","céréale",2703.564453125,"rural"
220020,1,22,2211,2,594,1,1020,"cassava","tubercule",2703.564453125,"rural"
220020,1,22,2211,2,594,2,1020,"cassava","tubercule",2703.564453125,"rural"
220020,1,22,2211,2,594,2,1080,"maize","céréale",2703.564453125,"rural"
220021,1,22,2216,1,428,1,1020,"cassava","tubercule",2293.783203125,"urban"
220021,1,22,2216,1,428,1,1080,"maize","céréale",2293.783203125,"urban"
220026,1,22,2216,1,428,1,1020,"cassava","tubercule",2293.783203125,"urban"
220026,1,22,2216,1,428,1,1080,"maize","céréale",2293.783203125,"urban"
220026,1,22,2216,1,428,1,1121,"yam, white","tubercule",2293.783203125,"urban"
220028,1,22,2216,1,428,1,1020,"cassava","tubercule",2293.783203125,"urban"
220028,1,22,2216,1,428,1,1121,"yam, white","tubercule",2293.783203125,"urban"
220029,1,22,2216,1,0,1,1121,"yam, white","tubercule",2293.783203125,"urban"
220051,1,22,2220,1,1296,3,1040,"cocoyam","tubercule",2486.50366210938,"urban"
220051,1,22,2220,1,1296,3,2120,"okro","autres",2486.50366210938,"urban"
220052,1,22,2220,1,1296,1,1121,"yam, white","tubercule",2486.50366210938,"urban"
220052,1,22,2220,1,1296,1,2142,"pepper, small (rodo)","autres",2486.50366210938,"urban"
220057,1,22,2220,1,1296,1,1020,"cassava","tubercule",2486.50366210938,"urban"
220057,1,22,2220,1,1296,1,1080,"maize","céréale",2486.50366210938,"urban"
220057,1,22,2220,1,1296,1,1121,"yam, white","tubercule",2486.50366210938,"urban"
220057,1,22,2220,1,1296,2,1020,"cassava","tubercule",2486.50366210938,"urban"
220057,1,22,2220,1,1296,3,1121,"yam, white","tubercule",2486.50366210938,"urban"
220059,1,22,2220,1,1296,1,1121,"yam, white","tubercule",2486.50366210938,"urban"
220059,1,22,2220,1,1296,1,3030,"pepper, chilli (shombo)","autres",2486.50366210938,"urban"
220060,1,22,2220,1,1296,1,1020,"cassava","tubercule",2486.50366210938,"urban"
220060,1,22,2220,1,1296,1,1080,"maize","céréale",2486.50366210938,"urban"
220111,1,22,2203,2,266,1,1121,"yam, white","tubercule",5305.54248046875,"rural"
220111,1,22,2203,2,266,2,2260,"tomato","autres",5305.54248046875,"rural"
220111,1,22,2203,2,266,3,1020,"cassava","tubercule",5305.54248046875,"rural"
220112,1,22,2203,2,266,1,1020,"cassava","tubercule",5305.54248046875,"rural"
220112,1,22,2203,2,266,1,1080,"maize","céréale",5305.54248046875,"rural"
220112,1,22,2203,2,266,1,1121,"yam, white","tubercule",5305.54248046875,"rural"
220113,1,22,2203,2,266,1,1020,"cassava","tubercule",5305.54248046875,"rural"
220113,1,22,2203,2,266,2,1121,"yam, white","tubercule",5305.54248046875,"rural"
220113,1,22,2203,2,266,3,1080,"maize","céréale",5305.54248046875,"rural"
220113,1,22,2203,2,266,4,2020,"bambara nut","légumineuse",5305.54248046875,"rural"
220114,1,22,2203,2,266,1,1121,"yam, white","tubercule",5305.54248046875,"rural"
220114,1,22,2203,2,266,2,1020,"cassava","tubercule",5305.54248046875,"rural"
220114,1,22,2203,2,266,2,1060,"ground nut/peanuts","légumineuse",5305.54248046875,"rural"
220114,1,22,2203,2,266,2,1080,"maize","céréale",5305.54248046875,"rural"
220114,1,22,2203,2,266,3,2260,"tomato","autres",5305.54248046875,"rural"
220115,1,22,2203,2,266,1,1121,"yam, white","tubercule",5305.54248046875,"rural"
220115,1,22,2203,2,266,2,1080,"maize","céréale",5305.54248046875,"rural"
220115,1,22,2203,2,266,3,1020,"cassava","tubercule",5305.54248046875,"rural"
220116,1,22,2203,2,266,1,1121,"yam, white","tubercule",5305.54248046875,"rural"
220116,1,22,2203,2,266,3,2020,"bambara nut","légumineuse",5305.54248046875,"rural"
220116,1,22,2203,2,266,4,1080,"maize","céréale",5305.54248046875,"rural"
220117,1,22,2203,2,266,1,1080,"maize","céréale",5305.54248046875,"rural"
220117,1,22,2203,2,266,1,1121,"yam, white","tubercule",5305.54248046875,"rural"
220117,1,22,2203,2,266,1,2120,"okro","autres",5305.54248046875,"rural"
220117,1,22,2203,2,266,1,2260,"tomato","autres",5305.54248046875,"rural"
220117,1,22,2203,2,266,2,1121,"yam, white","tubercule",5305.54248046875,"rural"
220117,1,22,2203,2,266,2,2260,"tomato","autres",5305.54248046875,"rural"
220117,1,22,2203,2,266,2,3030,"pepper, chilli (shombo)","autres",5305.54248046875,"rural"
220118,1,22,2203,2,266,1,1020,"cassava","tubercule",5305.54248046875,"rural"
220118,1,22,2203,2,266,2,1060,"ground nut/peanuts","légumineuse",5305.54248046875,"rural"
220119,1,22,2203,2,266,1,1121,"yam, white","tubercule",5305.54248046875,"rural"
220120,1,22,2203,2,266,1,1020,"cassava","tubercule",5305.54248046875,"rural"
220120,1,22,2203,2,266,1,2120,"okro","autres",5305.54248046875,"rural"
229002,1,22,2203,2,2578,1,1121,"yam, white","tubercule",1805.65124511719,"rural"
229002,1,22,2203,2,2578,2,1020,"cassava","tubercule",1805.65124511719,"rural"
229003,1,22,2203,2,2578,1,1020,"cassava","tubercule",1805.65124511719,"rural"
229003,1,22,2203,2,2578,2,1080,"maize","céréale",1805.65124511719,"rural"
229004,1,22,2203,2,2578,1,1121,"yam, white","tubercule",1805.65124511719,"rural"
229004,1,22,2203,2,2578,1,3030,"pepper, chilli (shombo)","autres",1805.65124511719,"rural"
229004,1,22,2203,2,2578,2,1020,"cassava","tubercule",1805.65124511719,"rural"
229006,1,22,2203,2,2578,1,1020,"cassava","tubercule",1805.65124511719,"rural"
229007,1,22,2203,2,2578,1,1121,"yam, white","tubercule",1805.65124511719,"rural"
229010,1,22,2203,2,2578,1,1020,"cassava","tubercule",1805.65124511719,"rural"
229010,1,22,2203,2,2578,1,1060,"ground nut/peanuts","légumineuse",1805.65124511719,"rural"
229010,1,22,2203,2,2578,1,1080,"maize","céréale",1805.65124511719,"rural"
229011,1,22,2203,2,2578,1,1020,"cassava","tubercule",1805.65124511719,"rural"
229012,1,22,2203,2,2578,1,1020,"cassava","tubercule",1805.65124511719,"rural"
229012,1,22,2203,2,2578,1,1060,"ground nut/peanuts","légumineuse",1805.65124511719,"rural"
229012,1,22,2203,2,2578,1,1080,"maize","céréale",1805.65124511719,"rural"
229012,1,22,2203,2,2578,2,1020,"cassava","tubercule",1805.65124511719,"rural"
229014,1,22,2208,2,194,1,1020,"cassava","tubercule",2071.36572265625,"rural"
229014,1,22,2208,2,194,2,1080,"maize","céréale",2071.36572265625,"rural"
229014,1,22,2208,2,194,3,1110,"rice","céréale",2071.36572265625,"rural"
229015,1,22,2208,2,194,1,1020,"cassava","tubercule",2071.36572265625,"rural"
229015,1,22,2208,2,194,1,1080,"maize","céréale",2071.36572265625,"rural"
229015,1,22,2208,2,194,2,1121,"yam, white","tubercule",2071.36572265625,"rural"
229016,1,22,2208,2,194,1,1020,"cassava","tubercule",2071.36572265625,"rural"
229016,1,22,2208,2,194,1,1080,"maize","céréale",2071.36572265625,"rural"
229016,1,22,2208,2,194,2,1060,"ground nut/peanuts","légumineuse",2071.36572265625,"rural"
229016,1,22,2208,2,194,2,1080,"maize","céréale",2071.36572265625,"rural"
229018,1,22,2208,2,194,2,1080,"maize","céréale",2071.36572265625,"rural"
229018,1,22,2208,2,194,4,1110,"rice","céréale",2071.36572265625,"rural"
229020,1,22,2208,2,194,1,1020,"cassava","tubercule",2071.36572265625,"rural"
229020,1,22,2208,2,194,1,1080,"maize","céréale",2071.36572265625,"rural"
229020,1,22,2208,2,194,2,1110,"rice","céréale",2071.36572265625,"rural"
229020,1,22,2208,2,194,3,1121,"yam, white","tubercule",2071.36572265625,"rural"
229021,1,22,2208,2,194,1,3030,"pepper, chilli (shombo)","autres",2071.36572265625,"rural"
229021,1,22,2208,2,194,3,1080,"maize","céréale",2071.36572265625,"rural"
229021,1,22,2208,2,194,4,1110,"rice","céréale",2071.36572265625,"rural"
229023,1,22,2208,2,194,1,1121,"yam, white","tubercule",2071.36572265625,"rural"
229023,1,22,2208,2,194,1,2120,"okro","autres",2071.36572265625,"rural"
229023,1,22,2208,2,194,1,2142,"pepper, small (rodo)","autres",2071.36572265625,"rural"
229023,1,22,2208,2,194,2,1020,"cassava","tubercule",2071.36572265625,"rural"
229023,1,22,2208,2,194,2,1080,"maize","céréale",2071.36572265625,"rural"
229023,1,22,2208,2,194,2,1090,"melon/egusi","autres",2071.36572265625,"rural"
229024,1,22,2208,2,194,1,1020,"cassava","tubercule",2071.36572265625,"rural"
229024,1,22,2208,2,194,1,1080,"maize","céréale",2071.36572265625,"rural"
229024,1,22,2208,2,194,1,2120,"okro","autres",2071.36572265625,"rural"
229024,1,22,2208,2,194,2,1080,"maize","céréale",2071.36572265625,"rural"
229024,1,22,2208,2,194,2,1110,"rice","céréale",2071.36572265625,"rural"
229025,1,22,2208,2,642,1,1121,"yam, white","tubercule",1629.57690429688,"rural"
229025,1,22,2208,2,642,2,1020,"cassava","tubercule",1629.57690429688,"rural"
229025,1,22,2208,2,642,2,1080,"maize","céréale",1629.57690429688,"rural"
229025,1,22,2208,2,642,3,2120,"okro","autres",1629.57690429688,"rural"
229026,1,22,2208,2,642,2,1020,"cassava","tubercule",1629.57690429688,"rural"
229026,1,22,2208,2,642,2,1080,"maize","céréale",1629.57690429688,"rural"
229028,1,22,2208,2,642,1,1020,"cassava","tubercule",1629.57690429688,"rural"
229028,1,22,2208,2,642,1,1080,"maize","céréale",1629.57690429688,"rural"
229028,1,22,2208,2,642,2,1121,"yam, white","tubercule",1629.57690429688,"rural"
229028,1,22,2208,2,642,3,1110,"rice","céréale",1629.57690429688,"rural"
229029,1,22,2208,2,642,1,1080,"maize","céréale",1629.57690429688,"rural"
229029,1,22,2208,2,642,1,3030,"pepper, chilli (shombo)","autres",1629.57690429688,"rural"
229029,1,22,2208,2,642,2,1080,"maize","céréale",1629.57690429688,"rural"
229029,1,22,2208,2,642,3,1110,"rice","céréale",1629.57690429688,"rural"
229029,1,22,2208,2,642,3,2120,"okro","autres",1629.57690429688,"rural"
229031,1,22,2208,2,642,1,1110,"rice","céréale",1629.57690429688,"rural"
229031,1,22,2208,2,642,2,1020,"cassava","tubercule",1629.57690429688,"rural"
229032,1,22,2208,2,642,1,1040,"cocoyam","tubercule",1629.57690429688,"rural"
229032,1,22,2208,2,642,1,1080,"maize","céréale",1629.57690429688,"rural"
229032,1,22,2208,2,642,1,2142,"pepper, small (rodo)","autres",1629.57690429688,"rural"
229032,1,22,2208,2,642,2,1121,"yam, white","tubercule",1629.57690429688,"rural"
229032,1,22,2208,2,642,2,2142,"pepper, small (rodo)","autres",1629.57690429688,"rural"
229032,1,22,2208,2,642,3,1080,"maize","céréale",1629.57690429688,"rural"
229032,1,22,2208,2,642,4,1110,"rice","céréale",1629.57690429688,"rural"
229033,1,22,2208,2,642,1,1020,"cassava","tubercule",1629.57690429688,"rural"
229033,1,22,2208,2,642,1,1080,"maize","céréale",1629.57690429688,"rural"
229033,1,22,2208,2,642,1,2120,"okro","autres",1629.57690429688,"rural"
229033,1,22,2208,2,642,1,3030,"pepper, chilli (shombo)","autres",1629.57690429688,"rural"
229033,1,22,2208,2,642,2,1121,"yam, white","tubercule",1629.57690429688,"rural"
229035,1,22,2208,2,642,1,1121,"yam, white","tubercule",1629.57690429688,"rural"
229035,1,22,2208,2,642,2,1080,"maize","céréale",1629.57690429688,"rural"
229035,1,22,2208,2,642,3,1020,"cassava","tubercule",1629.57690429688,"rural"
229035,1,22,2208,2,642,4,1110,"rice","céréale",1629.57690429688,"rural"
229036,1,22,2208,2,642,1,1010,"beans/cowpea","légumineuse",1629.57690429688,"rural"
229036,1,22,2208,2,642,1,1080,"maize","céréale",1629.57690429688,"rural"
229040,1,22,2213,1,100,1,1020,"cassava","tubercule",585.1318359375,"urban"
229040,1,22,2213,1,100,1,1080,"maize","céréale",585.1318359375,"urban"
229040,1,22,2213,1,100,1,2120,"okro","autres",585.1318359375,"urban"
229041,1,22,2213,1,100,1,1020,"cassava","tubercule",585.1318359375,"urban"
229041,1,22,2213,1,100,1,1070,"guinea corn (sorghum)","céréale",585.1318359375,"urban"
229041,1,22,2213,1,100,1,1121,"yam, white","tubercule",585.1318359375,"urban"
229042,1,22,2213,1,100,1,1070,"guinea corn (sorghum)","céréale",585.1318359375,"urban"
229042,1,22,2213,1,100,1,1080,"maize","céréale",585.1318359375,"urban"
229042,1,22,2213,1,100,1,1121,"yam, white","tubercule",585.1318359375,"urban"
229044,1,22,2213,1,100,1,1121,"yam, white","tubercule",585.1318359375,"urban"
229046,1,22,2213,1,100,1,1080,"maize","céréale",585.1318359375,"urban"
229046,1,22,2213,1,100,2,1121,"yam, white","tubercule",585.1318359375,"urban"
229053,1,22,2216,1,270,1,1020,"cassava","tubercule",4203.1220703125,"urban"
229053,1,22,2216,1,270,1,1080,"maize","céréale",4203.1220703125,"urban"
229053,1,22,2216,1,270,1,1121,"yam, white","tubercule",4203.1220703125,"urban"
229053,1,22,2216,1,270,1,2120,"okro","autres",4203.1220703125,"urban"
229053,1,22,2216,1,270,1,2260,"tomato","autres",4203.1220703125,"urban"
229056,1,22,2216,1,270,1,1020,"cassava","tubercule",4203.1220703125,"urban"
229056,1,22,2216,1,270,1,1080,"maize","céréale",4203.1220703125,"urban"
229056,1,22,2216,1,270,1,1121,"yam, white","tubercule",4203.1220703125,"urban"
229056,1,22,2216,1,270,1,2120,"okro","autres",4203.1220703125,"urban"
229056,1,22,2216,1,270,1,2142,"pepper, small (rodo)","autres",4203.1220703125,"urban"
229060,1,22,2216,1,270,1,1020,"cassava","tubercule",4203.1220703125,"urban"
229060,1,22,2216,1,270,1,1080,"maize","céréale",4203.1220703125,"urban"
229060,1,22,2216,1,270,1,1121,"yam, white","tubercule",4203.1220703125,"urban"
229063,1,22,2216,1,588,1,1080,"maize","céréale",4586.41064453125,"urban"
229064,1,22,2216,1,0,1,1020,"cassava","tubercule",4586.41064453125,"urban"
229064,1,22,2216,1,0,1,1080,"maize","céréale",4586.41064453125,"urban"
229064,1,22,2216,1,0,1,1121,"yam, white","tubercule",4586.41064453125,"urban"
229064,1,22,2216,1,0,1,2120,"okro","autres",4586.41064453125,"urban"
229065,1,22,2216,1,588,1,1020,"cassava","tubercule",4586.41064453125,"urban"
229066,1,22,2216,1,588,1,1080,"maize","céréale",4586.41064453125,"urban"
229066,1,22,2216,1,588,1,2120,"okro","autres",4586.41064453125,"urban"
229068,1,22,2216,1,588,2,1121,"yam, white","tubercule",4586.41064453125,"urban"
229068,1,22,2216,1,588,3,1020,"cassava","tubercule",4586.41064453125,"urban"
229068,1,22,2216,1,588,3,1080,"maize","céréale",4586.41064453125,"urban"
229087,1,22,2208,2,194,1,1010,"beans/cowpea","légumineuse",2071.36572265625,"rural"
229087,1,22,2208,2,194,1,1020,"cassava","tubercule",2071.36572265625,"rural"
229087,1,22,2208,2,194,1,1080,"maize","céréale",2071.36572265625,"rural"
229087,1,22,2208,2,194,2,1080,"maize","céréale",2071.36572265625,"rural"
229087,1,22,2208,2,194,2,1121,"yam, white","tubercule",2071.36572265625,"rural"
229090,1,22,2208,2,642,1,1110,"rice","céréale",1629.57690429688,"rural"
229090,1,22,2208,2,642,2,1080,"maize","céréale",1629.57690429688,"rural"
229090,1,22,2208,2,642,2,2142,"pepper, small (rodo)","autres",1629.57690429688,"rural"
229094,1,22,2216,1,588,1,1020,"cassava","tubercule",4586.41064453125,"urban"
229094,1,22,2216,1,588,1,1080,"maize","céréale",4586.41064453125,"urban"
229094,1,22,2216,1,588,1,1121,"yam, white","tubercule",4586.41064453125,"urban"
230017,1,23,2307,1,2316,1,1080,"maize","céréale",3308.58081054688,"urban"
230071,1,23,2304,2,322,1,1020,"cassava","tubercule",3854.95483398438,"rural"
230071,1,23,2304,2,322,1,1080,"maize","céréale",3854.95483398438,"rural"
230072,1,23,2304,2,322,3,1020,"cassava","tubercule",3854.95483398438,"rural"
230076,1,23,2304,2,322,1,1020,"cassava","tubercule",3854.95483398438,"rural"
230079,1,23,2304,2,322,1,1060,"ground nut/peanuts","légumineuse",3854.95483398438,"rural"
230079,1,23,2304,2,322,1,1080,"maize","céréale",3854.95483398438,"rural"
230081,1,23,2311,2,516,1,2220,"soya beans","légumineuse",2340.40283203125,"rural"
230091,1,23,2302,2,1982,2,1070,"guinea corn (sorghum)","céréale",9287.1162109375,"rural"
230091,1,23,2302,2,1982,2,1080,"maize","céréale",9287.1162109375,"rural"
230091,1,23,2302,2,1982,3,1010,"beans/cowpea","légumineuse",9287.1162109375,"rural"
230091,1,23,2302,2,1982,3,1020,"cassava","tubercule",9287.1162109375,"rural"
230091,1,23,2302,2,1982,5,1121,"yam, white","tubercule",9287.1162109375,"rural"
230092,1,23,2302,2,1982,2,1010,"beans/cowpea","légumineuse",9287.1162109375,"rural"
230092,1,23,2302,2,1982,2,1121,"yam, white","tubercule",9287.1162109375,"rural"
230092,1,23,2302,2,1982,3,1070,"guinea corn (sorghum)","céréale",9287.1162109375,"rural"
230092,1,23,2302,2,1982,3,1080,"maize","céréale",9287.1162109375,"rural"
230092,1,23,2302,2,1982,4,2220,"soya beans","légumineuse",9287.1162109375,"rural"
