"hhid","zone","state","lga","sector","ea","area_type","wt_wave4","used_inorganic","used_npk","used_urea","used_organic","used_pesticide","used_herbicide","used_any_fertilizer","n_plots"
100040,5,10,1008,2,1314,"rural",1806.55151367188,2,0,0,2,2,1,0,2
100120,5,10,1018,1,634,"urban",1852.27770996094,2,0,0,2,2,2,0,1
109002,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,2,0,1
109005,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,2,0,2
109006,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,2,0,1
109007,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,2,0,1
109009,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,1,0,2
109011,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,2,0,2
109012,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,2,0,2
109013,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,1,0,1
109014,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,1,0,2
109017,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,2,0,2
109018,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,1,0,2
109019,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,2,0,2
109020,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,1,0,2
109021,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,2,0,2
109022,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,1,0,1
109023,5,10,1006,2,474,"rural",4772.7255859375,2,0,0,2,2,1,0,2
109026,5,10,1006,2,1708,"rural",3699.11645507812,2,0,0,2,2,2,0,1
109030,5,10,1006,2,1708,"rural",3699.11645507812,2,0,0,2,2,2,0,1
109032,5,10,1006,2,1708,"rural",3699.11645507812,2,0,0,2,2,2,0,1
109037,5,10,1007,1,1026,"urban",2122.96044921875,2,0,0,2,2,2,0,1
109038,5,10,1007,1,1026,"urban",2122.96044921875,1,1,0,2,2,1,1,2
109040,5,10,1007,1,1026,"urban",2122.96044921875,2,0,0,2,2,2,0,1
109042,5,10,1007,1,1026,"urban",2122.96044921875,2,0,0,2,2,1,0,1
109043,5,10,1007,1,1026,"urban",2122.96044921875,2,0,0,2,2,2,0,1
109046,5,10,1007,1,1026,"urban",2122.96044921875,2,0,0,2,2,1,0,1
109047,5,10,1007,1,1026,"urban",2122.96044921875,2,0,0,2,2,1,0,1
109048,5,10,1012,2,428,"rural",7905.75927734375,2,0,0,2,2,1,0,1
109049,5,10,1012,2,428,"rural",7905.75927734375,2,0,0,2,2,1,0,3
109052,5,10,1012,2,428,"rural",7905.75927734375,2,0,0,2,2,1,0,1
109053,5,10,1012,2,428,"rural",7905.75927734375,2,0,0,2,2,1,0,1
109054,5,10,1015,1,0,"urban",7905.75927734375,2,0,0,2,2,1,0,1
109055,5,10,1012,2,428,"rural",7905.75927734375,2,0,0,2,2,1,0,2
109056,5,10,1012,2,428,"rural",7905.75927734375,2,0,0,2,2,1,0,2
109057,5,10,1012,2,428,"rural",7905.75927734375,2,0,0,2,2,1,0,1
109058,5,10,1012,2,428,"rural",7905.75927734375,2,0,0,2,2,1,0,1
109059,5,10,1011,2,0,"rural",7905.75927734375,2,0,0,2,2,1,0,1
109060,5,10,1012,2,1106,"rural",13230.2138671875,2,0,0,2,2,2,0,2
109061,5,10,1012,2,1106,"rural",13230.2138671875,2,0,0,2,2,1,0,1
109062,5,10,1012,2,1106,"rural",13230.2138671875,2,0,0,2,2,2,0,1
109064,5,10,1012,2,1106,"rural",13230.2138671875,2,0,0,2,2,2,0,2
109065,5,10,1011,2,0,"rural",13230.2138671875,2,0,0,2,2,1,0,2
109067,5,10,1012,2,1106,"rural",13230.2138671875,2,0,0,2,2,2,0,2
109068,5,10,1012,2,1106,"rural",13230.2138671875,2,0,0,2,2,2,0,1
109069,5,10,1012,2,1106,"rural",13230.2138671875,2,0,0,2,2,2,0,1
109071,5,10,1012,2,1106,"rural",13230.2138671875,2,0,0,2,2,1,0,1
109073,5,10,1013,2,88,"rural",4208.3154296875,2,0,0,2,2,2,0,1
109076,5,10,1013,2,88,"rural",4208.3154296875,2,0,0,2,2,1,0,1
109077,5,10,1013,2,88,"rural",4208.3154296875,2,0,0,2,2,1,0,2
109078,5,10,1013,2,88,"rural",4208.3154296875,2,0,0,2,2,2,0,1
109080,5,10,1013,2,88,"rural",4208.3154296875,2,0,0,2,2,1,0,2
109081,5,10,1013,2,88,"rural",4208.3154296875,2,0,0,2,2,1,0,1
109082,5,10,1013,2,88,"rural",4208.3154296875,2,0,0,2,2,2,0,3
109083,5,10,1013,2,88,"rural",4208.3154296875,2,0,0,2,2,2,0,2
109085,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,2,2,1,0,1
109086,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,2,2,1,0,2
109087,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,2,2,1,0,3
109088,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,2,2,2,0,4
109091,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,2,2,2,0,3
109092,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,2,2,2,0,2
109093,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,2,2,2,0,1
109095,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,1,2,1,1,1
109108,5,10,1013,2,1054,"rural",11179.548828125,2,0,0,2,2,2,0,2
109110,5,10,1013,2,1054,"rural",11179.548828125,2,0,0,2,2,2,0,2
109115,5,10,1013,2,1054,"rural",11179.548828125,2,0,0,2,2,2,0,1
109119,5,10,1013,2,1054,"rural",11179.548828125,2,0,0,2,2,2,0,1
109122,5,10,1022,1,30,"urban",5326.3408203125,2,0,0,2,2,2,0,1
109123,5,10,1022,1,30,"urban",5326.3408203125,2,0,0,2,2,2,0,2
109128,5,10,1022,1,30,"urban",5326.3408203125,2,0,0,2,2,2,0,3
109156,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,2,0,1
109157,5,10,1002,1,114,"urban",2659.21459960938,2,0,0,2,2,1,0,1
109169,5,10,1013,2,410,"rural",2997.70849609375,2,0,0,2,2,2,0,4
110021,4,11,1112,2,78,"rural",8212.8515625,2,1,0,2,2,2,0,4
110022,4,11,1112,2,78,"rural",8212.8515625,2,0,0,2,2,2,0,1
110023,4,11,1112,2,78,"rural",8212.8515625,2,0,0,2,2,2,0,2
110024,4,11,1112,2,78,"rural",8212.8515625,2,0,0,2,2,2,0,3
110025,4,11,1112,2,78,"rural",8212.8515625,2,0,0,2,2,2,0,2
110026,4,11,1112,2,78,"rural",8212.8515625,1,1,0,2,2,2,1,1
110027,4,11,1112,2,78,"rural",8212.8515625,2,0,0,2,2,2,0,1
110028,4,11,1112,2,78,"rural",8212.8515625,2,0,0,2,2,2,0,2
110029,4,11,1112,2,78,"rural",8212.8515625,1,1,0,2,2,1,1,3
110030,4,11,1112,2,78,"rural",8212.8515625,1,1,0,2,2,2,1,2
110081,4,11,1104,2,434,"rural",5140.37255859375,2,1,0,2,2,2,0,3
110082,4,11,1104,2,434,"rural",5140.37255859375,2,0,0,2,2,2,0,3
110083,4,11,1104,2,434,"rural",5140.37255859375,2,0,0,2,2,2,0,2
110085,4,11,1104,2,434,"rural",5140.37255859375,1,1,0,2,2,2,1,5
110086,4,11,1104,2,434,"rural",5140.37255859375,2,0,0,2,2,2,0,3
110087,4,11,1104,2,434,"rural",5140.37255859375,2,0,0,2,2,2,0,3
110088,4,11,1104,2,434,"rural",5140.37255859375,2,0,0,2,2,2,0,2
110089,4,11,1104,2,434,"rural",5140.37255859375,2,1,0,2,2,2,0,3
110090,4,11,1104,2,434,"rural",5140.37255859375,2,0,0,2,2,2,0,3
110111,4,11,1113,2,954,"rural",4841.0009765625,2,0,0,2,2,2,0,2
110112,4,11,1113,2,954,"rural",4841.0009765625,2,1,0,2,2,2,0,3
110113,4,11,1113,2,954,"rural",4841.0009765625,2,0,0,2,2,2,0,3
110114,4,11,1113,2,954,"rural",4841.0009765625,2,0,0,2,2,2,0,2
110115,4,11,1113,2,954,"rural",4841.0009765625,2,0,0,2,2,2,0,3
110116,4,11,1113,2,954,"rural",4841.0009765625,2,0,0,2,2,2,0,3
110117,4,11,1113,2,954,"rural",4841.0009765625,2,0,0,2,2,2,0,2
110118,4,11,1113,2,954,"rural",4841.0009765625,2,0,0,2,2,2,0,3
110119,4,11,1113,2,954,"rural",4841.0009765625,2,1,0,2,2,2,0,3
110120,4,11,1113,2,954,"rural",4841.0009765625,2,0,0,2,2,2,0,4
110121,4,11,1102,2,936,"rural",3255.98217773438,2,0,0,2,2,1,0,1
110123,4,11,1102,2,936,"rural",3255.98217773438,2,0,0,2,2,1,0,5
110124,4,11,1102,2,936,"rural",3255.98217773438,1,1,0,2,2,1,1,1
110125,4,11,1102,2,936,"rural",3255.98217773438,2,0,0,2,2,2,0,1
110126,4,11,1102,2,936,"rural",3255.98217773438,2,0,0,2,2,1,0,1
110127,4,11,1102,2,936,"rural",3255.98217773438,2,0,0,2,2,2,0,3
110128,4,11,1102,2,936,"rural",3255.98217773438,2,0,0,2,2,2,0,3
110129,4,11,1102,2,936,"rural",3255.98217773438,2,0,0,2,2,2,0,3
110130,4,11,1102,2,936,"rural",3255.98217773438,2,0,0,2,2,2,0,2
110131,4,11,1101,2,154,"rural",2955.91015625,2,0,0,2,2,2,0,3
110132,4,11,1101,2,154,"rural",2955.91015625,2,1,0,2,2,2,0,3
110133,4,11,1101,2,154,"rural",2955.91015625,2,0,0,2,2,2,0,2
110134,4,11,1101,2,154,"rural",2955.91015625,2,1,0,2,2,2,0,2
110135,4,11,1101,2,154,"rural",2955.91015625,2,0,0,2,2,2,0,2
110136,4,11,1101,2,154,"rural",2955.91015625,2,0,0,2,2,2,0,2
110137,4,11,1101,2,154,"rural",2955.91015625,2,0,0,2,2,2,0,2
110138,4,11,1101,2,154,"rural",2955.91015625,2,0,0,2,2,2,0,3
110139,4,11,1101,2,154,"rural",2955.91015625,2,0,0,2,2,2,0,2
110140,4,11,1101,2,154,"rural",2955.91015625,2,0,0,2,2,2,0,3
119001,4,11,1104,2,914,"rural",3489.90063476562,1,1,0,2,2,2,1,3
119002,4,11,1104,2,914,"rural",3489.90063476562,1,1,0,2,2,2,1,2
119003,4,11,1104,2,914,"rural",3489.90063476562,2,0,0,2,2,2,0,2
119005,4,11,1104,2,914,"rural",3489.90063476562,2,0,0,2,2,2,0,3
119006,4,11,1104,2,914,"rural",3489.90063476562,2,0,0,2,2,2,0,3
119008,4,11,1104,2,914,"rural",3489.90063476562,2,0,0,2,2,2,0,2
119009,4,11,1104,2,914,"rural",3489.90063476562,2,0,0,2,2,2,0,2
119010,4,11,1104,2,914,"rural",3489.90063476562,2,0,0,2,2,2,0,3
119011,4,11,1104,2,914,"rural",3489.90063476562,1,1,0,2,2,2,1,3
119012,4,11,1104,2,914,"rural",3489.90063476562,2,0,0,2,2,2,0,3
119013,4,11,1104,2,1610,"rural",3884.06005859375,2,1,0,2,2,2,0,3
119014,4,11,1104,2,1610,"rural",3884.06005859375,2,0,0,2,2,2,0,1
119015,4,11,1104,2,1610,"rural",3884.06005859375,2,0,0,2,2,2,0,2
119016,4,11,1104,2,1610,"rural",3884.06005859375,2,0,0,2,2,2,0,1
119017,4,11,1104,2,1610,"rural",3884.06005859375,2,0,0,2,2,2,0,2
119019,4,11,1104,2,1610,"rural",3884.06005859375,2,0,0,2,2,2,0,3
119020,4,11,1104,2,1610,"rural",3884.06005859375,2,0,0,2,2,2,0,1
119021,4,11,1104,2,1610,"rural",3884.06005859375,2,0,0,2,2,2,0,4
119022,4,11,1104,2,1610,"rural",3884.06005859375,1,1,0,2,2,2,1,1
119023,4,11,1104,2,1610,"rural",3884.06005859375,2,0,0,2,2,2,0,3
119025,4,11,1105,2,1092,"rural",2601.31030273438,2,1,0,2,2,2,0,3
119026,4,11,1105,2,1092,"rural",2601.31030273438,2,0,0,2,2,2,0,4
119027,4,11,1105,2,1092,"rural",2601.31030273438,2,0,0,2,2,2,0,2
119028,4,11,1105,2,1092,"rural",2601.31030273438,2,0,0,2,2,2,0,2
119029,4,11,1105,2,1092,"rural",2601.31030273438,2,0,0,2,2,2,0,3
119030,4,11,1105,2,1092,"rural",2601.31030273438,2,0,0,2,2,2,0,2
119031,4,11,1105,2,1092,"rural",2601.31030273438,2,0,0,2,2,2,0,2
119032,4,11,1105,2,1092,"rural",2601.31030273438,2,1,0,2,2,2,0,3
119033,4,11,1105,2,1092,"rural",2601.31030273438,2,1,0,2,2,2,0,2
119034,4,11,1105,2,1092,"rural",2601.31030273438,1,1,0,2,2,2,1,2
119035,4,11,1106,2,1366,"rural",2732.97192382812,1,1,0,2,2,2,1,1
119036,4,11,1106,2,1366,"rural",2732.97192382812,2,1,0,2,2,2,0,2
119037,4,11,1106,2,1366,"rural",2732.97192382812,2,0,0,2,2,2,0,2
119038,4,11,1106,2,1366,"rural",2732.97192382812,2,0,0,2,2,2,0,1
119040,4,11,1106,2,1366,"rural",2732.97192382812,2,0,0,2,2,2,0,2
119041,4,11,1106,2,1366,"rural",2732.97192382812,2,0,0,2,2,2,0,2
119043,4,11,1106,2,1366,"rural",2732.97192382812,2,0,0,2,2,2,0,3
119044,4,11,1106,2,1366,"rural",2732.97192382812,2,0,0,2,2,2,0,2
119045,4,11,1106,2,1366,"rural",2732.97192382812,2,0,0,2,2,2,0,2
119046,4,11,1106,2,1366,"rural",2732.97192382812,2,1,0,2,2,2,0,3
119047,4,11,1109,2,1556,"rural",9609.2900390625,2,0,0,2,2,2,0,3
119048,4,11,1109,2,1556,"rural",9609.2900390625,2,0,0,2,2,1,0,2
119049,4,11,1109,2,1556,"rural",9609.2900390625,2,0,0,2,2,2,0,3
119050,4,11,1109,2,1556,"rural",9609.2900390625,2,0,0,2,2,2,0,2
119052,4,11,1109,2,1556,"rural",9609.2900390625,2,0,1,2,2,2,0,3
119053,4,11,1109,2,1556,"rural",9609.2900390625,2,0,0,2,2,2,0,2
119054,4,11,1109,2,1556,"rural",9609.2900390625,2,0,0,2,2,2,0,3
119055,4,11,1109,2,1556,"rural",9609.2900390625,2,0,0,2,2,1,0,1
119057,4,11,1109,2,1556,"rural",9609.2900390625,2,0,0,2,2,1,0,4
119058,4,11,1109,2,1556,"rural",9609.2900390625,2,0,1,2,2,2,0,4
120001,5,12,1211,1,2856,"urban",1792.11059570312,2,0,0,2,2,2,0,2
120004,5,12,1211,1,2856,"urban",1792.11059570312,2,0,0,2,2,2,0,1
120005,5,12,1211,1,2856,"urban",1792.11059570312,2,0,0,2,2,2,0,2
120010,5,12,1211,1,2856,"urban",1792.11059570312,2,0,0,2,2,2,0,1
120041,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,2,0,3
120042,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,2,0,2
120043,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,2,0,3
120044,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,2,0,2
120045,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,2,0,1
120046,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,2,0,2
120047,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,1,0,2
120048,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,1,0,1
120049,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,2,0,1
120050,5,12,1208,2,526,"rural",5992.11669921875,2,0,0,2,2,2,0,2
120051,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,1,0,4
120052,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,2,0,4
120053,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,2,0,3
120054,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,1,0,2
120055,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,1,0,3
120056,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,2,0,3
120057,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,1,0,3
120058,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,2,0,4
120059,5,12,1216,2,618,"rural",3267.87280273438,2,0,0,2,2,1,0,4
120060,5,12,1216,2,0,"rural",3267.87280273438,2,0,0,2,2,1,0,2
120091,5,12,1214,2,452,"rural",1315.02282714844,2,0,0,2,2,1,0,2
120093,5,12,1214,2,452,"rural",1315.02282714844,2,0,0,2,2,1,0,3
120094,5,12,1214,2,452,"rural",1315.02282714844,2,0,0,2,2,2,0,2
120099,5,12,1214,2,452,"rural",1315.02282714844,2,0,0,2,2,2,0,2
120100,5,12,1214,2,452,"rural",1315.02282714844,2,0,0,2,2,1,0,2
129002,5,12,1201,2,320,"rural",3731.06982421875,2,0,0,2,2,2,0,2
129003,5,12,1201,2,320,"rural",3731.06982421875,2,0,0,2,1,1,0,2
129006,5,12,1201,2,320,"rural",3731.06982421875,2,0,0,2,2,2,0,4
129010,5,12,1201,2,320,"rural",3731.06982421875,2,0,0,2,2,1,0,1
129014,5,12,1203,1,334,"urban",2138.498046875,2,0,0,2,2,2,0,1
129017,5,12,1203,1,334,"urban",2138.498046875,2,0,0,2,2,2,0,1
129021,5,12,1203,1,334,"urban",2138.498046875,2,0,0,2,2,1,0,3
129023,5,12,1203,1,334,"urban",2138.498046875,2,0,0,2,2,2,0,1
129025,5,12,1207,1,144,"urban",1765.38122558594,2,0,0,2,2,2,0,2
129026,5,12,1207,1,144,"urban",1765.38122558594,2,0,0,2,2,2,0,1
129027,5,12,1207,1,144,"urban",1765.38122558594,2,0,0,2,2,2,0,2
129028,5,12,1207,1,144,"urban",1765.38122558594,2,0,0,2,2,2,0,9
129029,5,12,1207,1,144,"urban",1765.38122558594,2,1,0,2,2,2,0,2
129030,5,12,1207,1,144,"urban",1765.38122558594,2,0,0,2,2,1,0,2
129031,5,12,1207,1,144,"urban",1765.38122558594,2,1,0,2,2,2,0,4
129032,5,12,1207,1,144,"urban",1765.38122558594,2,0,0,2,2,2,0,8
129034,5,12,1207,1,144,"urban",1765.38122558594,2,1,0,2,2,2,0,5
129038,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,1,0,2
129039,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,1,0,3
129040,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,2,0,3
129041,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,2,0,3
129042,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,2,0,2
129043,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,2,0,4
129044,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,1,0,9
129046,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,2,0,4
129047,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,2,0,1
129048,5,12,1208,2,76,"rural",4737.62646484375,2,0,0,2,2,2,0,4
129050,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,2,0,2
129051,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,2,0,3
129052,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,1,0,1
129053,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,2,0,1
129054,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,2,0,4
129055,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,2,0,3
129056,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,1,0,1
129057,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,2,0,2
129060,5,12,1208,2,630,"rural",2473.09716796875,2,0,0,2,2,2,0,2
129064,5,12,1209,1,226,"urban",5357.560546875,2,0,0,2,2,1,0,1
129068,5,12,1209,1,226,"urban",5357.560546875,2,0,0,2,2,1,0,1
129072,5,12,1209,1,226,"urban",5357.560546875,2,0,0,2,2,2,0,3
129073,5,12,1209,1,566,"urban",4735.3486328125,2,0,0,2,2,2,0,1
129077,5,12,1209,1,566,"urban",4735.3486328125,2,0,0,2,2,2,0,2
129079,5,12,1209,1,566,"urban",4735.3486328125,2,0,0,2,2,2,0,3
129080,5,12,1209,1,566,"urban",4735.3486328125,2,0,0,2,2,2,0,1
129083,5,12,1209,1,566,"urban",4735.3486328125,2,0,0,2,2,2,0,1
129094,5,12,1211,1,446,"urban",6957.13671875,2,0,0,2,2,2,0,1
129099,5,12,1211,1,1250,"urban",22743.35546875,2,0,0,2,2,1,0,1
129106,5,12,1211,1,1250,"urban",22743.35546875,2,0,0,2,2,2,0,1
129117,5,12,1212,1,2598,"urban",3415.91577148438,2,0,0,2,2,2,0,1
129122,5,12,1215,2,810,"rural",3330.96606445312,2,0,0,2,2,2,0,1
129127,5,12,1215,2,810,"rural",3330.96606445312,2,0,0,2,2,1,0,1
129128,5,12,1215,2,810,"rural",3330.96606445312,2,0,0,2,2,1,0,1
129131,5,12,1215,2,810,"rural",3330.96606445312,2,0,0,2,2,1,0,2
129136,5,12,1216,1,694,"urban",1662.26306152344,2,0,0,2,2,2,0,3
129137,5,12,1216,1,694,"urban",1662.26306152344,2,0,0,2,2,1,0,2
129141,5,12,1216,1,694,"urban",1662.26306152344,2,0,0,2,2,1,0,1
129142,5,12,1216,1,694,"urban",1662.26306152344,2,0,0,2,2,2,0,2
129143,5,12,1216,1,694,"urban",1662.26306152344,2,0,0,2,1,1,0,1
129145,5,12,1218,1,196,"urban",5438.16552734375,2,0,0,2,2,1,0,4
129146,5,12,1218,1,196,"urban",5438.16552734375,2,0,0,2,2,2,0,2
129147,5,12,1218,1,196,"urban",5438.16552734375,2,0,0,2,2,1,0,3
129154,5,12,1218,1,196,"urban",5438.16552734375,2,0,0,2,2,1,0,2
129156,5,12,1218,1,196,"urban",5438.16552734375,2,0,0,2,1,1,0,1
129168,5,12,1209,1,226,"urban",5357.560546875,2,0,0,2,2,2,0,2
129180,5,12,1216,1,694,"urban",1662.26306152344,2,0,0,2,2,1,0,2
129182,5,12,1218,1,196,"urban",5438.16552734375,1,1,0,2,2,1,1,1
130021,6,13,1307,1,268,"urban",1718.01025390625,2,0,0,2,2,2,0,2
130025,6,13,1307,1,268,"urban",1718.01025390625,2,0,0,2,2,2,0,4
130026,6,13,1307,1,0,"urban",1718.01025390625,2,0,0,2,2,2,0,1
130027,6,13,1307,1,268,"urban",1718.01025390625,2,0,0,2,2,2,0,2
130029,6,13,1307,1,268,"urban",1718.01025390625,2,0,0,2,2,2,0,1
130032,6,13,1303,1,626,"urban",4673.1259765625,2,0,0,2,2,2,0,2
130033,6,13,1303,1,626,"urban",4673.1259765625,2,0,0,2,2,2,0,1
130034,6,13,1303,1,626,"urban",4673.1259765625,2,0,0,2,2,2,0,2
130051,6,13,1309,2,674,"rural",3210.77416992188,2,0,0,2,2,2,0,2
130052,6,13,1309,2,674,"rural",3210.77416992188,2,0,0,2,2,2,0,2
130053,6,13,1309,2,0,"rural",3210.77416992188,2,0,0,2,1,1,0,1
130054,6,13,1309,2,674,"rural",3210.77416992188,2,0,0,2,1,2,0,1
130055,6,13,1309,2,674,"rural",3210.77416992188,2,0,0,2,1,2,0,1
130056,6,13,1309,2,674,"rural",3210.77416992188,2,0,0,2,1,2,0,1
130057,6,13,1309,2,674,"rural",3210.77416992188,2,0,0,2,1,2,0,1
130059,6,13,1309,1,0,"urban",3210.77416992188,2,0,0,2,1,1,0,1
130060,6,13,1309,2,674,"rural",3210.77416992188,2,0,0,2,2,2,0,1
139013,6,13,1303,1,80,"urban",1400.69165039062,2,0,0,2,2,2,0,3
139015,6,13,1303,1,80,"urban",1400.69165039062,2,0,0,2,2,2,0,1
139020,6,13,1303,1,80,"urban",1400.69165039062,2,0,0,2,2,2,0,1
139021,6,13,1303,1,80,"urban",1400.69165039062,2,0,0,2,2,2,0,2
139022,6,13,1303,1,80,"urban",1400.69165039062,2,0,0,2,2,2,0,2
139024,6,13,1303,1,80,"urban",1400.69165039062,2,0,0,2,2,2,0,1
139025,6,13,1306,1,140,"urban",400,2,0,0,2,2,2,0,2
139026,6,13,1306,1,140,"urban",400,2,0,0,2,2,2,0,1
139029,6,13,1306,1,140,"urban",400,2,0,0,2,2,2,0,1
139030,6,13,1306,1,0,"urban",400,2,0,0,2,2,2,0,2
139031,6,13,1306,1,140,"urban",400,2,0,0,2,2,2,0,1
139033,6,13,1306,1,140,"urban",400,2,0,0,2,2,2,0,2
139034,6,13,1306,1,140,"urban",400,2,0,0,2,2,2,0,2
139035,6,13,1306,1,140,"urban",400,2,0,0,2,2,2,0,1
139036,6,13,1306,1,342,"urban",779.278625488281,2,0,0,2,2,2,0,2
139037,6,13,1306,1,342,"urban",779.278625488281,2,0,0,2,2,2,0,1
139038,6,13,1306,1,342,"urban",779.278625488281,2,0,0,2,2,2,0,3
139041,6,13,1306,1,342,"urban",779.278625488281,2,0,0,2,2,2,0,1
139043,6,13,1306,1,342,"urban",779.278625488281,2,0,0,2,1,2,0,1
139046,6,13,1306,1,342,"urban",779.278625488281,2,0,0,2,2,2,0,2
139047,6,13,1306,1,342,"urban",779.278625488281,2,0,0,2,2,1,0,1
139048,6,13,1307,1,1002,"urban",2671.57446289062,2,0,0,2,2,2,0,2
139049,6,13,1307,1,1002,"urban",2671.57446289062,2,0,0,2,2,2,0,1
139052,6,13,1307,1,1002,"urban",2671.57446289062,2,0,0,2,2,2,0,1
139054,6,13,1307,1,1002,"urban",2671.57446289062,2,0,0,2,2,2,0,2
139055,6,13,1307,1,1002,"urban",2671.57446289062,2,0,0,2,2,2,0,2
139057,6,13,1307,1,1002,"urban",2671.57446289062,2,0,0,2,2,2,0,1
139058,6,13,1307,1,1002,"urban",2671.57446289062,2,0,0,2,2,1,0,1
139061,6,13,1307,1,1178,"urban",1354.56970214844,2,0,0,2,2,1,0,1
139062,6,13,1307,1,1178,"urban",1354.56970214844,2,0,0,2,2,2,0,2
139063,6,13,1307,1,1178,"urban",1354.56970214844,2,0,0,2,2,1,0,1
139068,6,13,1307,1,1178,"urban",1354.56970214844,2,0,0,2,2,2,0,2
139069,6,13,1307,1,1178,"urban",1354.56970214844,2,0,0,2,2,2,0,1
139070,6,13,1307,1,1178,"urban",1354.56970214844,2,0,0,2,2,2,0,1
139071,6,13,1307,1,1178,"urban",1354.56970214844,2,0,0,2,2,2,0,1
139072,6,13,1308,1,842,"urban",4407.1435546875,2,0,0,2,2,2,0,1
139073,6,13,1308,1,842,"urban",4407.1435546875,2,0,0,2,2,2,0,1
139074,6,13,1308,1,842,"urban",4407.1435546875,2,0,0,2,2,2,0,1
139075,6,13,1308,1,842,"urban",4407.1435546875,2,0,0,2,2,2,0,1
139078,6,13,1308,1,842,"urban",4407.1435546875,2,0,0,2,2,1,0,2
139079,6,13,1308,1,842,"urban",4407.1435546875,2,0,0,2,2,1,0,1
139082,6,13,1308,1,842,"urban",4407.1435546875,2,0,0,2,2,2,0,1
139086,6,13,1311,1,1134,"urban",1085.19519042969,2,0,0,2,2,2,0,3
139089,6,13,1311,1,1134,"urban",1085.19519042969,2,0,0,2,2,2,0,1
139090,6,13,1311,1,1134,"urban",1085.19519042969,2,0,0,2,2,2,0,1
139095,6,13,1311,1,1134,"urban",1085.19519042969,2,0,0,2,2,2,0,1
139096,6,13,1312,1,24,"urban",400,2,0,0,2,2,2,0,1
139098,6,13,1312,1,24,"urban",400,2,0,0,2,2,2,0,3
139099,6,13,1312,1,24,"urban",400,2,0,0,2,2,2,0,1
139102,6,13,1312,1,24,"urban",400,2,0,0,2,2,2,0,2
